PlantID Datetime Power
2356 "2022-05-01 13:30:00" 6.6258
2356 "2022-05-01 13:45:00" 5.5407
2356 "2022-05-01 14:00:00" 4.5254
2356 "2022-05-01 14:15:00" 3.8559
2356 "2022-05-01 14:30:00" 3.1991
2356 "2022-05-01 14:45:00" 4.8052
2356 "2022-05-01 15:00:00" 3.2350
2356 "2022-05-01 15:15:00" 3.2624
2356 "2022-05-01 15:30:00" 4.2077
2356 "2022-05-01 15:45:00" 8.1728
2356 "2022-05-01 16:00:00" 5.7178
2356 "2022-05-01 16:15:00" 5.0866
2356 "2022-05-01 16:30:00" 5.2328
2356 "2022-05-01 16:45:00" 2.8087
2356 "2022-05-01 17:00:00" 2.4131
2356 "2022-05-01 17:15:00" 1.5092
2356 "2022-05-01 17:30:00" 0.8773
2356 "2022-05-01 17:45:00" 0.8773
2356 "2022-05-01 18:00:00" 1.1883
2356 "2022-05-01 18:15:00" 0.8763
2356 "2022-05-01 18:30:00" 0.5735
2356 "2022-05-01 18:45:00" 0.5685
2356 "2022-05-01 19:00:00" 0.2588
2356 "2022-05-01 19:15:00" 0.2588
2356 "2022-05-01 19:30:00" 0.2588
2356 "2022-05-01 19:45:00" 0.2588
2356 "2022-05-01 20:00:00" 0.2588
2356 "2022-05-01 20:15:00" 0.2588
2356 "2022-05-01 20:30:00" 0.2588
2356 "2022-05-01 20:45:00" 0.2588
2356 "2022-05-01 21:00:00" 0.2588
2356 "2022-05-01 21:15:00" 0.2588
2356 "2022-05-01 21:30:00" 0.2588
2356 "2022-05-01 21:45:00" 0.2588
2356 "2022-05-01 22:00:00" 0.2588
2356 "2022-05-01 22:15:00" 0.2588
2356 "2022-05-01 22:30:00" 0.2588
2356 "2022-05-01 22:45:00" 0.2588
2356 "2022-05-01 23:00:00" 0.2588
2356 "2022-05-01 23:15:00" 0.2588
2356 "2022-05-01 23:30:00" 0.2588
2356 "2022-05-01 23:45:00" 0.2588
2356 "2022-05-02 00:00:00" 0.2588
2356 "2022-05-02 00:15:00" 0.2588
2356 "2022-05-02 00:30:00" 0.2588
2356 "2022-05-02 00:45:00" 0.2588
2356 "2022-05-02 01:00:00" 0.2588
2356 "2022-05-02 01:15:00" 0.2588
2356 "2022-05-02 01:30:00" 0.2588
2356 "2022-05-02 01:45:00" 0.2588
2356 "2022-05-02 02:00:00" 0.2588
2356 "2022-05-02 02:15:00" 0.2588
2356 "2022-05-02 02:30:00" 0.2588
2356 "2022-05-02 02:45:00" 0.2588
2356 "2022-05-02 03:00:00" 0.2588
2356 "2022-05-02 03:15:00" 0.2588
2356 "2022-05-02 03:30:00" 0.2588
2356 "2022-05-02 03:45:00" 0.2588
2356 "2022-05-02 04:00:00" 0.2588
2356 "2022-05-02 04:15:00" 0.2588
2356 "2022-05-02 04:30:00" 0.2588
2356 "2022-05-02 04:45:00" 0.2588
2356 "2022-05-02 05:00:00" 0.2588
2356 "2022-05-02 05:15:00" 0.2588
2356 "2022-05-02 05:30:00" 0.2588
2356 "2022-05-02 05:45:00" 0.2588
2356 "2022-05-02 06:00:00" 0.2588
2356 "2022-05-02 06:15:00" 0.2588
2356 "2022-05-02 06:30:00" 0.2588
2356 "2022-05-02 06:45:00" 1.2282
2356 "2022-05-02 07:00:00" 2.8560
2356 "2022-05-02 07:15:00" 3.9076
2356 "2022-05-02 07:30:00" 5.1665
2356 "2022-05-02 07:45:00" 6.3277
2356 "2022-05-02 08:00:00" 10.2060
2356 "2022-05-02 08:15:00" 11.9841
2356 "2022-05-02 08:30:00" 18.3601
2356 "2022-05-02 08:45:00" 16.9554
2356 "2022-05-02 09:00:00" 20.1796
2356 "2022-05-02 09:15:00" 32.2072
2356 "2022-05-02 09:30:00" 21.9134
2356 "2022-05-02 09:45:00" 38.7093
2356 "2022-05-02 10:00:00" 34.9929
2356 "2022-05-02 10:15:00" 44.8181
2356 "2022-05-02 10:30:00" 49.7217
2356 "2022-05-02 10:45:00" 52.4880
2356 "2022-05-02 11:00:00" 53.6443
2356 "2022-05-02 11:15:00" 51.5741
2356 "2022-05-02 11:30:00" 43.7856
2356 "2022-05-02 11:45:00" 52.6917
2356 "2022-05-02 12:00:00" 51.8835
2356 "2022-05-02 12:15:00" 53.2331
2356 "2022-05-02 12:30:00" 54.1187
2356 "2022-05-02 12:45:00" 35.7090
2356 "2022-05-02 13:00:00" 43.2777
2356 "2022-05-02 13:15:00" 44.7911
2356 "2022-05-02 13:30:00" 46.5493
2356 "2022-05-02 13:45:00" 54.6756
2356 "2022-05-02 14:00:00" 39.6329
2356 "2022-05-02 14:15:00" 51.4645
2356 "2022-05-02 14:30:00" 49.8545
2356 "2022-05-02 14:45:00" 47.7043
2356 "2022-05-02 15:00:00" 44.8697
2356 "2022-05-02 15:15:00" 43.1926
2356 "2022-05-02 15:30:00" 42.8484
2356 "2022-05-02 15:45:00" 31.7077
2356 "2022-05-02 16:00:00" 22.4793
2356 "2022-05-02 16:15:00" 17.8758
2356 "2022-05-02 16:30:00" 16.9244
2356 "2022-05-02 16:45:00" 24.1706
2356 "2022-05-02 17:00:00" 24.4748
2356 "2022-05-02 17:15:00" 19.2928
2356 "2022-05-02 17:30:00" 11.0759
2356 "2022-05-02 17:45:00" 12.5887
2356 "2022-05-02 18:00:00" 3.6080
2356 "2022-05-02 18:15:00" 5.0020
2356 "2022-05-02 18:30:00" 3.0516
2356 "2022-05-02 18:45:00" 1.1752
2356 "2022-05-02 19:00:00" 0.2002
2356 "2022-05-02 19:15:00" 0.2002
2356 "2022-05-02 19:30:00" 0.2002
2356 "2022-05-02 19:45:00" 0.2002
2356 "2022-05-02 20:00:00" 0.2002
2356 "2022-05-02 20:15:00" 0.2002
2356 "2022-05-02 20:30:00" 0.2002
2356 "2022-05-02 20:45:00" 0.2002
2356 "2022-05-02 21:00:00" 0.2002
2356 "2022-05-02 21:15:00" 0.2002
2356 "2022-05-02 21:30:00" 0.2002
2356 "2022-05-02 21:45:00" 0.2002
2356 "2022-05-02 22:00:00" 0.2002
2356 "2022-05-02 22:15:00" 0.2002
2356 "2022-05-02 22:30:00" 0.2002
2356 "2022-05-02 22:45:00" 0.2002
2356 "2022-05-02 23:00:00" 0.2002
2356 "2022-05-02 23:15:00" 0.2002
2356 "2022-05-02 23:30:00" 0.2002
2356 "2022-05-02 23:45:00" 0.2002
2356 "2022-05-03 00:00:00" 0.2002
2356 "2022-05-03 00:15:00" 0.2002
2356 "2022-05-03 00:30:00" 0.2002
2356 "2022-05-03 00:45:00" 0.2002
2356 "2022-05-03 01:00:00" 0.2002
2356 "2022-05-03 01:15:00" 0.2002
2356 "2022-05-03 01:30:00" 0.2002
2356 "2022-05-03 01:45:00" 0.2002
2356 "2022-05-03 02:00:00" 0.2002
2356 "2022-05-03 02:15:00" 0.2002
2356 "2022-05-03 02:30:00" 0.2002
2356 "2022-05-03 02:45:00" 0.2002
2356 "2022-05-03 03:00:00" 0.2002
2356 "2022-05-03 03:15:00" 0.2002
2356 "2022-05-03 03:30:00" 0.2002
2356 "2022-05-03 03:45:00" 0.2002
2356 "2022-05-03 04:00:00" 0.2002
2356 "2022-05-03 04:15:00" 0.2002
2356 "2022-05-03 04:30:00" 0.2002
2356 "2022-05-03 04:45:00" 0.2002
2356 "2022-05-03 05:00:00" 0.2002
2356 "2022-05-03 05:15:00" 0.2002
2356 "2022-05-03 05:30:00" 0.2002
2356 "2022-05-03 05:45:00" 0.2002
2356 "2022-05-03 06:00:00" 0.2002
2356 "2022-05-03 06:15:00" 0.2002
2356 "2022-05-03 06:30:00" 0.5212
2356 "2022-05-03 06:45:00" 1.7902
2356 "2022-05-03 07:00:00" 4.8680
2356 "2022-05-03 07:15:00" 4.9895
2356 "2022-05-03 07:30:00" 12.0872
2356 "2022-05-03 07:45:00" 5.8261
2356 "2022-05-03 08:00:00" 16.5728
2356 "2022-05-03 08:15:00" 23.3572
2356 "2022-05-03 08:30:00" 22.2744
2356 "2022-05-03 08:45:00" 31.4364
2356 "2022-05-03 09:00:00" 33.8166
2356 "2022-05-03 09:15:00" 37.3029
2356 "2022-05-03 09:30:00" 39.8353
2356 "2022-05-03 09:45:00" 43.1849
2356 "2022-05-03 10:00:00" 44.1762
2356 "2022-05-03 10:15:00" 46.6138
2356 "2022-05-03 10:30:00" 48.9380
2356 "2022-05-03 10:45:00" 51.0237
2356 "2022-05-03 11:00:00" 52.2986
2356 "2022-05-03 11:15:00" 53.5734
2356 "2022-05-03 11:30:00" 54.6240
2356 "2022-05-03 11:45:00" 55.2350
2356 "2022-05-03 12:00:00" 55.7184
2356 "2022-05-03 12:15:00" 56.5718
2356 "2022-05-03 12:30:00" 56.2611
2356 "2022-05-03 12:45:00" 56.5898
2356 "2022-05-03 13:00:00" 56.6040
2356 "2022-05-03 13:15:00" 55.6450
2356 "2022-05-03 13:30:00" 54.9824
2356 "2022-05-03 13:45:00" 53.1390
2356 "2022-05-03 14:00:00" 53.8635
2356 "2022-05-03 14:15:00" 52.5899
2356 "2022-05-03 14:30:00" 51.6218
2356 "2022-05-03 14:45:00" 49.5838
2356 "2022-05-03 15:00:00" 46.9000
2356 "2022-05-03 15:15:00" 44.4843
2356 "2022-05-03 15:30:00" 42.7621
2356 "2022-05-03 15:45:00" 40.0531
2356 "2022-05-03 16:00:00" 38.6880
2356 "2022-05-03 16:15:00" 35.4814
2356 "2022-05-03 16:30:00" 31.9107
2356 "2022-05-03 16:45:00" 28.2711
2356 "2022-05-03 17:00:00" 24.7680
2356 "2022-05-03 17:15:00" 20.9028
2356 "2022-05-03 17:30:00" 16.9392
2356 "2022-05-03 17:45:00" 12.9863
2356 "2022-05-03 18:00:00" 9.3151
2356 "2022-05-03 18:15:00" 5.9638
2356 "2022-05-03 18:30:00" 3.3793
2356 "2022-05-03 18:45:00" 1.7841
2356 "2022-05-03 19:00:00" 0.5133
2356 "2022-05-03 19:15:00" 0.2079
2356 "2022-05-03 19:30:00" 0.2079
2356 "2022-05-03 19:45:00" 0.2079
2356 "2022-05-03 20:00:00" 0.2079
2356 "2022-05-03 20:15:00" 0.2079
2356 "2022-05-03 20:30:00" 0.2079
2356 "2022-05-03 20:45:00" 0.2079
2356 "2022-05-03 21:00:00" 0.2079
2356 "2022-05-03 21:15:00" 0.2079
2356 "2022-05-03 21:30:00" 0.2079
2356 "2022-05-03 21:45:00" 0.2079
2356 "2022-05-03 22:00:00" 0.2079
2356 "2022-05-03 22:15:00" 0.2079
2356 "2022-05-03 22:30:00" 0.2079
2356 "2022-05-03 22:45:00" 0.2079
2356 "2022-05-03 23:00:00" 0.2079
2356 "2022-05-03 23:15:00" 0.2079
2356 "2022-05-03 23:30:00" 0.2079
2356 "2022-05-03 23:45:00" 0.2079
2356 "2022-05-04 00:00:00" 0.2079
2356 "2022-05-04 00:15:00" 0.2079
2356 "2022-05-04 00:30:00" 0.2079
2356 "2022-05-04 00:45:00" 0.2079
2356 "2022-05-04 01:00:00" 0.2079
2356 "2022-05-04 01:15:00" 0.2079
2356 "2022-05-04 01:30:00" 0.2079
2356 "2022-05-04 01:45:00" 0.2079
2356 "2022-05-04 02:00:00" 0.2079
2356 "2022-05-04 02:15:00" 0.2079
2356 "2022-05-04 02:30:00" 0.2079
2356 "2022-05-04 02:45:00" 0.0373
2356 "2022-05-04 03:00:00" 0.1684
2356 "2022-05-04 03:15:00" 0.1684
2356 "2022-05-04 03:30:00" 0.1684
2356 "2022-05-04 03:45:00" 0.1684
2356 "2022-05-04 04:00:00" 0.1684
2356 "2022-05-04 04:15:00" 0.1684
2356 "2022-05-04 04:30:00" 0.1684
2356 "2022-05-04 04:45:00" 0.1684
2356 "2022-05-04 05:00:00" 0.1684
2356 "2022-05-04 05:15:00" 0.1684
2356 "2022-05-04 05:30:00" 0.1684
2356 "2022-05-04 05:45:00" 0.1684
2356 "2022-05-04 06:00:00" 0.1684
2356 "2022-05-04 06:15:00" 0.1684
2356 "2022-05-04 06:30:00" 0.7845
2356 "2022-05-04 06:45:00" 2.7463
2356 "2022-05-04 07:00:00" 6.0549
2356 "2022-05-04 07:15:00" 6.4368
2356 "2022-05-04 07:30:00" 8.1354
2356 "2022-05-04 07:45:00" 12.2680
2356 "2022-05-04 08:00:00" 22.1571
2356 "2022-05-04 08:15:00" 21.9302
2356 "2022-05-04 08:30:00" 25.7948
2356 "2022-05-04 08:45:00" 28.5366
2356 "2022-05-04 09:00:00" 32.2691
2356 "2022-05-04 09:15:00" 35.5446
2356 "2022-05-04 09:30:00" 38.1401
2356 "2022-05-04 09:45:00" 41.6573
2356 "2022-05-04 10:00:00" 43.6734
2356 "2022-05-04 10:15:00" 46.2554
2356 "2022-05-04 10:30:00" 49.1816
2356 "2022-05-04 10:45:00" 51.3614
2356 "2022-05-04 11:00:00" 52.3656
2356 "2022-05-04 11:15:00" 53.9292
2356 "2022-05-04 11:30:00" 54.8586
2356 "2022-05-04 11:45:00" 55.8809
2356 "2022-05-04 12:00:00" 56.5950
2356 "2022-05-04 12:15:00" 56.9147
2356 "2022-05-04 12:30:00" 57.9305
2356 "2022-05-04 12:45:00" 56.4403
2356 "2022-05-04 13:00:00" 56.3707
2356 "2022-05-04 13:15:00" 55.6398
2356 "2022-05-04 13:30:00" 55.4426
2356 "2022-05-04 13:45:00" 54.9360
2356 "2022-05-04 14:00:00" 53.4342
2356 "2022-05-04 14:15:00" 51.2982
2356 "2022-05-04 14:30:00" 50.0040
2356 "2022-05-04 14:45:00" 48.2741
2356 "2022-05-04 15:00:00" 45.8829
2356 "2022-05-04 15:15:00" 43.0792
2356 "2022-05-04 15:30:00" 41.1907
2356 "2022-05-04 15:45:00" 38.5649
2356 "2022-05-04 16:00:00" 34.2478
2356 "2022-05-04 16:15:00" 34.3187
2356 "2022-05-04 16:30:00" 29.2127
2356 "2022-05-04 16:45:00" 25.3410
2356 "2022-05-04 17:00:00" 18.3820
2356 "2022-05-04 17:15:00" 11.9541
2356 "2022-05-04 17:30:00" 8.0460
2356 "2022-05-04 17:45:00" 6.7790
2356 "2022-05-04 18:00:00" 6.4529
2356 "2022-05-04 18:15:00" 4.8793
2356 "2022-05-04 18:30:00" 3.2980
2356 "2022-05-04 18:45:00" 2.0386
2356 "2022-05-04 19:00:00" 0.7948
2356 "2022-05-04 19:15:00" 0.1541
2356 "2022-05-04 19:30:00" 0.1541
2356 "2022-05-04 19:45:00" 0.1541
2356 "2022-05-04 20:00:00" 0.1541
2356 "2022-05-04 20:15:00" 0.1541
2356 "2022-05-04 20:30:00" 0.1541
2356 "2022-05-04 20:45:00" 0.1541
2356 "2022-05-04 21:00:00" 0.1541
2356 "2022-05-04 21:15:00" 0.1541
2356 "2022-05-04 21:30:00" 0.1541
2356 "2022-05-04 21:45:00" 0.1541
2356 "2022-05-04 22:00:00" 0.1541
2356 "2022-05-04 22:15:00" 0.1541
2356 "2022-05-04 22:30:00" 0.1541
2356 "2022-05-04 22:45:00" 0.1541
2356 "2022-05-04 23:00:00" 0.1541
2356 "2022-05-04 23:15:00" 0.0112
2356 "2022-05-04 23:30:00" 0.3285
2356 "2022-05-04 23:45:00" 0.3210
2356 "2022-05-05 00:00:00" 0.0413
2356 "2022-05-05 00:15:00" 0.0399
2356 "2022-05-05 00:30:00" 0.0936
2356 "2022-05-05 00:45:00" 0.0936
2356 "2022-05-05 01:00:00" 0.0936
2356 "2022-05-05 01:15:00" 0.0936
2356 "2022-05-05 01:30:00" 0.0936
2356 "2022-05-05 01:45:00" 0.0936
2356 "2022-05-05 02:00:00" 0.0936
2356 "2022-05-05 02:15:00" 0.0936
2356 "2022-05-05 02:30:00" 0.0830
2356 "2022-05-05 02:45:00" 0.0830
2356 "2022-05-05 03:00:00" 0.0830
2356 "2022-05-05 03:15:00" 0.0830
2356 "2022-05-05 03:30:00" 0.0830
2356 "2022-05-05 03:45:00" 0.0830
2356 "2022-05-05 04:00:00" 0.0540
2356 "2022-05-05 04:15:00" 0.0540
2356 "2022-05-05 04:30:00" 0.0241
2356 "2022-05-05 04:45:00" 0.0365
2356 "2022-05-05 05:00:00" 0.0365
2356 "2022-05-05 05:15:00" 0.0365
2356 "2022-05-05 05:30:00" 0.0548
2356 "2022-05-05 05:45:00" 0.0548
2356 "2022-05-05 06:00:00" 0.0493
2356 "2022-05-05 06:15:00" 0.3325
2356 "2022-05-05 06:30:00" 2.2868
2356 "2022-05-05 06:45:00" 4.9800
2356 "2022-05-05 07:00:00" 4.9800
2356 "2022-05-05 07:15:00" 4.9703
2356 "2022-05-05 07:30:00" 8.3343
2356 "2022-05-05 07:45:00" 10.2716
2356 "2022-05-05 08:00:00" 15.2042
2356 "2022-05-05 08:15:00" 19.6334
2356 "2022-05-05 08:30:00" 20.4642
2356 "2022-05-05 08:45:00" 19.8119
2356 "2022-05-05 09:00:00" 17.7021
2356 "2022-05-05 09:15:00" 31.2250
2356 "2022-05-05 09:30:00" 33.4022
2356 "2022-05-05 09:45:00" 36.4515
2356 "2022-05-05 10:00:00" 41.2474
2356 "2022-05-05 10:15:00" 44.5204
2356 "2022-05-05 10:30:00" 47.3486
2356 "2022-05-05 10:45:00" 49.2203
2356 "2022-05-05 11:00:00" 46.5854
2356 "2022-05-05 11:15:00" 48.5603
2356 "2022-05-05 11:30:00" 0.0000
2356 "2022-05-05 11:45:00" 0.0000
2356 "2022-05-05 12:00:00" 0.0000
2356 "2022-05-05 12:15:00" 0.0000
2356 "2022-05-05 12:30:00" 0.0000
2356 "2022-05-05 12:45:00" 0.0000
2356 "2022-05-05 13:00:00" 0.0000
2356 "2022-05-05 13:15:00" 0.0000
2356 "2022-05-05 13:30:00" 0.0000
2356 "2022-05-05 13:45:00" 0.0000
2356 "2022-05-05 14:00:00" 0.0000
2356 "2022-05-05 14:15:00" 0.0000
2356 "2022-05-05 14:30:00" 0.0000
2356 "2022-05-05 14:45:00" 0.0000
2356 "2022-05-05 15:00:00" 0.0000
2356 "2022-05-05 15:15:00" 0.0000
2356 "2022-05-05 15:30:00" 0.0000
2356 "2022-05-05 15:45:00" 0.0000
2356 "2022-05-05 16:00:00" 0.0000
2356 "2022-05-05 16:15:00" 0.0000
2356 "2022-05-05 16:30:00" 0.0000
2356 "2022-05-05 16:45:00" 0.0000
2356 "2022-05-05 17:00:00" 0.0000
2356 "2022-05-05 17:15:00" 0.0000
2356 "2022-05-05 17:30:00" 0.0000
2356 "2022-05-05 17:45:00" 0.0000
2356 "2022-05-05 18:00:00" 0.0000
2356 "2022-05-05 18:15:00" 0.0000
2356 "2022-05-05 18:30:00" 0.0000
2356 "2022-05-05 18:45:00" 0.0000
2356 "2022-05-05 19:00:00" 0.0000
2356 "2022-05-05 19:15:00" 0.0000
2356 "2022-05-05 19:30:00" 0.0000
2356 "2022-05-05 19:45:00" 0.0000
2356 "2022-05-05 20:00:00" 0.0000
2356 "2022-05-05 20:15:00" 0.0000
2356 "2022-05-05 20:30:00" 0.0000
2356 "2022-05-05 20:45:00" 0.0000
2356 "2022-05-05 21:00:00" 0.0000
2356 "2022-05-05 21:15:00" 0.0000
2356 "2022-05-05 21:30:00" 0.0000
2356 "2022-05-05 21:45:00" 0.0000
2356 "2022-05-05 22:00:00" 0.0000
2356 "2022-05-05 22:15:00" 0.0000
2356 "2022-05-05 22:30:00" 0.0000
2356 "2022-05-05 22:45:00" 0.0000
2356 "2022-05-05 23:00:00" 0.0000
2356 "2022-05-05 23:15:00" 0.0000
2356 "2022-05-05 23:30:00" 0.0000
2356 "2022-05-05 23:45:00" 0.0000
2356 "2022-05-09 00:00:00" 0.0000
2356 "2022-05-09 00:15:00" 0.0000
2356 "2022-05-09 00:30:00" 0.0000
2356 "2022-05-09 00:45:00" 0.0000
2356 "2022-05-09 01:00:00" 0.0000
2356 "2022-05-09 01:15:00" 0.0000
2356 "2022-05-09 01:30:00" 0.0000
2356 "2022-05-09 01:45:00" 0.0000
2356 "2022-05-09 02:00:00" 0.0000
2356 "2022-05-09 02:15:00" 0.0000
2356 "2022-05-09 02:30:00" 0.0000
2356 "2022-05-09 02:45:00" 0.0000
2356 "2022-05-09 03:00:00" 0.0000
2356 "2022-05-09 03:15:00" 0.0000
2356 "2022-05-09 03:30:00" 0.0000
2356 "2022-05-09 03:45:00" 0.0000
2356 "2022-05-09 04:00:00" 0.0000
2356 "2022-05-09 04:15:00" 0.0000
2356 "2022-05-09 04:30:00" 0.0000
2356 "2022-05-09 04:45:00" 0.0000
2356 "2022-05-09 05:00:00" 0.0000
2356 "2022-05-09 05:15:00" 0.0000
2356 "2022-05-09 05:30:00" 0.0000
2356 "2022-05-09 05:45:00" 0.0000
2356 "2022-05-09 06:00:00" 0.0000
2356 "2022-05-09 06:15:00" 0.0000
2356 "2022-05-09 06:30:00" 0.0000
2356 "2022-05-09 06:45:00" 0.0000
2356 "2022-05-09 07:00:00" 0.0000
2356 "2022-05-09 07:15:00" 0.0000
2356 "2022-05-09 07:30:00" 0.0000
2356 "2022-05-09 07:45:00" 0.0000
2356 "2022-05-09 08:00:00" 0.0000
2356 "2022-05-09 08:15:00" 0.0000
2356 "2022-05-09 08:30:00" 0.0000
2356 "2022-05-09 08:45:00" 0.0000
2356 "2022-05-09 09:00:00" 0.0000
2356 "2022-05-09 09:15:00" 0.0000
2356 "2022-05-09 09:30:00" 0.0000
2356 "2022-05-09 09:45:00" 17.7846
2356 "2022-05-09 10:00:00" 16.5619
2356 "2022-05-09 10:15:00" 11.1788
2356 "2022-05-09 10:30:00" 14.4974
2356 "2022-05-09 10:45:00" 18.2805
2356 "2022-05-09 11:00:00" 21.2882
2356 "2022-05-09 11:15:00" 34.3484
2356 "2022-05-09 11:30:00" 29.3030
2356 "2022-05-09 11:45:00" 29.7696
2356 "2022-05-09 12:00:00" 44.9818
2356 "2022-05-09 12:15:00" 26.3007
2356 "2022-05-09 12:30:00" 37.9771
2356 "2022-05-09 12:45:00" 24.7029
2356 "2022-05-09 13:00:00" 23.8083
2356 "2022-05-09 13:15:00" 14.8732
2356 "2022-05-09 13:30:00" 66.8766
2356 "2022-05-09 13:45:00" 44.1053
2356 "2022-05-09 14:00:00" 37.6174
2356 "2022-05-09 14:15:00" 21.8631
2356 "2022-05-09 14:30:00" 11.5951
2356 "2022-05-09 14:45:00" 6.3515
2356 "2022-05-09 15:00:00" 2.6982
2356 "2022-05-09 15:15:00" 6.5542
2356 "2022-05-09 15:30:00" 10.1509
2356 "2022-05-09 15:45:00" 32.4870
2356 "2022-05-09 16:00:00" 16.2902
2356 "2022-05-09 16:15:00" 7.4820
2356 "2022-05-09 16:30:00" 5.3902
2356 "2022-05-09 16:45:00" 10.1314
2356 "2022-05-09 17:00:00" 2.7331
2356 "2022-05-09 17:15:00" 1.3403
2356 "2022-05-09 17:30:00" 6.8886
2356 "2022-05-09 17:45:00" 4.5625
2356 "2022-05-09 18:00:00" 7.6760
2356 "2022-05-09 18:15:00" 1.9597
2356 "2022-05-09 18:30:00" 1.2114
2356 "2022-05-09 18:45:00" 1.2273
2356 "2022-05-09 19:00:00" 0.2691
2356 "2022-05-09 19:15:00" 0.2691
2356 "2022-05-09 19:30:00" 0.2691
2356 "2022-05-09 19:45:00" 0.2691
2356 "2022-05-09 20:00:00" 0.2691
2356 "2022-05-09 20:15:00" 0.2691
2356 "2022-05-09 20:30:00" 0.2691
2356 "2022-05-09 20:45:00" 0.2691
2356 "2022-05-09 21:00:00" 0.2691
2356 "2022-05-09 21:15:00" 0.2691
2356 "2022-05-09 21:30:00" 0.2691
2356 "2022-05-09 21:45:00" 0.2691
2356 "2022-05-09 22:00:00" 0.2691
2356 "2022-05-09 22:15:00" 0.2691
2356 "2022-05-09 22:30:00" 0.2691
2356 "2022-05-09 22:45:00" 0.2691
2356 "2022-05-09 23:00:00" 0.2691
2356 "2022-05-09 23:15:00" 0.2691
2356 "2022-05-09 23:30:00" 0.2691
2356 "2022-05-09 23:45:00" 0.2691
2356 "2022-05-10 00:00:00" 0.2691
2356 "2022-05-10 00:15:00" 0.2691
2356 "2022-05-10 00:30:00" 0.2691
2356 "2022-05-10 00:45:00" 0.2691
2356 "2022-05-10 01:00:00" 0.2691
2356 "2022-05-10 01:15:00" 0.2691
2356 "2022-05-10 01:30:00" 0.2691
2356 "2022-05-10 01:45:00" 0.2691
2356 "2022-05-10 02:00:00" 0.2691
2356 "2022-05-10 02:15:00" 0.2691
2356 "2022-05-10 02:30:00" 0.2691
2356 "2022-05-10 02:45:00" 0.2691
2356 "2022-05-10 03:00:00" 0.2691
2356 "2022-05-10 03:15:00" 0.2691
2356 "2022-05-10 03:30:00" 0.2691
2356 "2022-05-10 03:45:00" 0.2691
2356 "2022-05-10 04:00:00" 0.2691
2356 "2022-05-10 04:15:00" 0.2691
2356 "2022-05-10 04:30:00" 0.2691
2356 "2022-05-10 04:45:00" 0.2691
2356 "2022-05-10 05:00:00" 0.2691
2356 "2022-05-10 05:15:00" 0.2691
2356 "2022-05-10 05:30:00" 0.2691
2356 "2022-05-10 05:45:00" 0.2691
2356 "2022-05-10 06:00:00" 0.2691
2356 "2022-05-10 06:15:00" 0.2691
2356 "2022-05-10 06:30:00" 0.2691
2356 "2022-05-10 06:45:00" 0.2691
2356 "2022-05-10 07:00:00" 0.2691
2356 "2022-05-10 07:15:00" 0.2691
2356 "2022-05-10 07:30:00" 0.2691
