PlantID PlantName Datetime Irradiance Speed10 Direction10 Temper Pressure Humidity
2356 光伏2356 "2022-08-08 05:30:00" 0.0000 0.3936 152.7839 24.0300 993.5600 0.0000
2356 光伏2356 "2022-08-08 05:45:00" 0.0000 0.2789 165.4655 23.9200 993.4200 0.0000
2356 光伏2356 "2022-08-08 06:00:00" 0.0000 0.2508 184.5739 23.8400 993.3900 100.8000
2356 光伏2356 "2022-08-08 06:15:00" 0.0600 0.1772 163.6105 23.8400 993.8200 101.4000
2356 光伏2356 "2022-08-08 06:30:00" 4.6600 0.1208 114.4440 24.1700 993.7800 101.4300
2356 光伏2356 "2022-08-08 06:45:00" 14.2000 0.1118 63.4349 24.6200 993.9100 100.0800
2356 光伏2356 "2022-08-08 07:00:00" 103.0200 0.3578 296.5651 26.7200 994.8600 83.0000
2356 光伏2356 "2022-08-08 07:15:00" 144.6000 0.1942 101.8887 24.9800 994.3600 96.8500
2356 光伏2356 "2022-08-08 07:30:00" 194.1800 0.2220 144.1623 25.4900 994.5600 94.8500
2356 光伏2356 "2022-08-08 07:45:00" 247.5400 0.3140 189.1623 25.6700 994.7200 93.7800
2356 光伏2356 "2022-08-08 08:00:00" 302.5900 0.3500 216.8699 25.9700 995.0000 92.0100
2356 光伏2356 "2022-08-08 08:15:00" 352.4000 0.3561 231.8428 26.4300 995.2600 89.5100
2356 光伏2356 "2022-08-08 08:30:00" 401.3300 0.4837 240.2551 27.0800 995.3100 86.2500
2356 光伏2356 "2022-08-08 08:45:00" 449.0600 0.6555 248.5232 27.6900 995.3100 83.1500
2356 光伏2356 "2022-08-08 09:00:00" 495.2900 0.8832 254.2328 28.2800 995.3500 80.1700
2356 光伏2356 "2022-08-08 09:15:00" 539.6300 1.1022 258.4862 28.8400 995.3200 77.2300
2356 光伏2356 "2022-08-08 09:30:00" 581.6100 1.2839 265.5328 29.3600 995.3100 74.3200
2356 光伏2356 "2022-08-08 09:45:00" 621.3100 1.4617 272.7450 29.8200 995.3000 71.6000
2356 光伏2356 "2022-08-08 10:00:00" 658.4500 1.7526 276.8817 30.2100 995.3000 69.1600
2356 光伏2356 "2022-08-08 10:15:00" 689.7400 2.0875 277.4314 30.5500 995.2300 67.0500
2356 光伏2356 "2022-08-08 10:30:00" 718.9900 2.3463 278.5791 30.8500 995.1000 65.2400
2356 光伏2356 "2022-08-08 10:45:00" 752.9100 2.5358 280.9111 31.1100 994.9800 63.8600
2356 光伏2356 "2022-08-08 11:00:00" 777.7000 2.6364 283.8254 31.3700 994.9100 62.6500
2356 光伏2356 "2022-08-08 11:15:00" 798.9900 2.6759 285.3866 31.6300 994.8500 61.4700
2356 光伏2356 "2022-08-08 11:30:00" 807.7000 2.7198 285.5692 31.8500 994.7600 60.3000
2356 光伏2356 "2022-08-08 11:45:00" 821.4800 2.7500 286.2602 32.0300 994.6500 59.3000
2356 光伏2356 "2022-08-08 12:00:00" 827.8700 2.6879 288.4349 32.2100 994.5700 58.1000
2356 光伏2356 "2022-08-08 12:15:00" 466.7500 2.6615 290.6820 32.1400 994.5600 57.2200
2356 光伏2356 "2022-08-08 12:30:00" 420.2500 2.6802 290.5310 32.1900 994.5000 56.5400
2356 光伏2356 "2022-08-08 12:45:00" 723.2100 2.5807 287.5924 32.6200 994.3200 55.1400
2356 光伏2356 "2022-08-08 13:00:00" 849.4600 2.3712 281.9260 32.7600 994.0700 53.7800
2356 光伏2356 "2022-08-08 13:15:00" 841.8900 2.1411 278.0544 32.9200 993.8100 52.7700
2356 光伏2356 "2022-08-08 13:30:00" 815.3400 1.9858 277.2324 33.0800 993.5700 52.0300
2356 光伏2356 "2022-08-08 13:45:00" 417.5500 2.0342 276.7757 32.9400 993.3500 51.9700
2356 光伏2356 "2022-08-08 14:00:00" 0.0000 2.7706 268.7591 34.3100 992.1900 0.0000
2356 光伏2356 "2022-08-08 14:15:00" 775.4500 3.6301 270.3157 34.4400 991.9400 0.0000
2356 光伏2356 "2022-08-08 14:30:00" 749.9900 3.6711 268.5952 34.5700 991.6900 0.0000
2356 光伏2356 "2022-08-08 14:45:00" 721.5700 3.5220 265.2769 34.6200 991.4000 0.0000
2356 光伏2356 "2022-08-08 15:00:00" 689.7600 3.3354 264.4945 34.7100 991.7500 44.8800
2356 光伏2356 "2022-08-08 15:15:00" 654.1100 3.1895 259.8880 34.7300 991.4300 44.9400
2356 光伏2356 "2022-08-08 15:30:00" 616.6400 3.2500 253.7398 34.7300 990.8400 45.2100
2356 光伏2356 "2022-08-08 15:45:00" 576.5600 3.3204 251.5651 34.7400 990.5900 45.5400
2356 光伏2356 "2022-08-08 16:00:00" 534.0600 3.3285 253.4162 34.7600 990.6500 45.8300
2356 光伏2356 "2022-08-08 16:15:00" 489.2800 3.3591 256.0465 34.7600 990.7100 46.1000
2356 光伏2356 "2022-08-08 16:30:00" 442.2800 3.5027 259.1392 34.7400 990.7300 46.3700
2356 光伏2356 "2022-08-08 16:45:00" 393.1400 3.8447 267.1674 34.7100 990.8900 46.6700
2356 光伏2356 "2022-08-08 17:00:00" 344.6300 4.1604 270.8263 34.6300 990.8800 47.2000
2356 光伏2356 "2022-08-08 17:15:00" 295.1100 4.1903 269.3163 34.5400 990.8700 47.7000
2356 光伏2356 "2022-08-08 17:30:00" 244.1500 4.2300 270.2709 34.4600 990.8900 47.7100
2356 光伏2356 "2022-08-08 17:45:00" 193.6900 4.3853 276.1526 34.3200 990.8800 47.5600
2356 光伏2356 "2022-08-08 18:00:00" 61.7700 4.5643 282.2701 33.7800 990.8400 49.1800
2356 光伏2356 "2022-08-08 18:15:00" 5.0700 4.2226 284.3982 33.2200 990.8200 53.3400
2356 光伏2356 "2022-08-08 18:30:00" 0.7500 5.4272 290.6055 32.8600 990.9000 55.2400
2356 光伏2356 "2022-08-08 18:45:00" 13.6600 10.1420 312.5625 28.0100 991.5900 78.4400
2356 光伏2356 "2022-08-08 19:00:00" 0.0000 8.8053 316.1504 28.2200 991.7000 75.2600
2356 光伏2356 "2022-08-08 19:15:00" 0.0000 7.6629 317.0624 28.2800 991.8200 72.3400
2356 光伏2356 "2022-08-08 19:30:00" 0.0000 6.9176 316.4057 28.1800 990.7200 78.4100
2356 光伏2356 "2022-08-08 19:45:00" 0.0000 4.9274 321.7579 28.5100 991.9100 70.1600
2356 光伏2356 "2022-08-08 20:00:00" 0.0000 4.0060 323.0157 28.4900 992.1000 70.0100
2356 光伏2356 "2022-08-08 20:15:00" 0.0000 3.2328 324.4417 28.3900 992.3200 69.9500
2356 光伏2356 "2022-08-08 20:30:00" 0.0000 2.5331 329.3854 28.2800 992.5200 69.7500
2356 光伏2356 "2022-08-08 20:45:00" 0.0000 2.1333 332.9545 28.1400 992.7700 69.7200
2356 光伏2356 "2022-08-08 21:00:00" 0.0000 1.7980 334.2900 27.9800 993.0000 70.0000
2356 光伏2356 "2022-08-08 21:15:00" 0.0000 1.2420 346.9708 27.7400 993.1400 71.8900
2356 光伏2356 "2022-08-08 21:30:00" 0.0000 0.8956 6.4108 27.6000 993.2300 72.4800
2356 光伏2356 "2022-08-08 21:45:00" 0.0000 0.8100 0.0000 27.4800 993.3800 73.1200
2356 光伏2356 "2022-08-08 22:00:00" 0.0000 0.9139 342.1598 27.3500 993.6000 73.5800
2356 光伏2356 "2022-08-08 22:15:00" 0.0000 1.4425 315.0000 27.8700 993.4400 74.7200
2356 光伏2356 "2022-08-08 22:30:00" 0.0000 0.9415 329.3493 26.9800 994.0100 74.1700
2356 光伏2356 "2022-08-08 22:45:00" 0.0000 0.8955 336.2974 26.9000 994.1600 74.1300
2356 光伏2356 "2022-08-08 23:00:00" 0.0000 1.5387 334.6007 26.5500 994.3800 0.0000
2356 光伏2356 "2022-08-08 23:15:00" 0.0000 0.9309 320.6673 25.8400 994.0400 0.0000
2356 光伏2356 "2022-08-08 23:30:00" 0.0000 0.5546 334.3590 25.9200 993.6800 0.0000
2356 光伏2356 "2022-08-08 23:45:00" 0.0000 0.0500 323.1301 25.7500 993.5900 0.0000
2356 光伏2356 "2022-08-09 00:00:00" 0.0000 0.1077 158.1986 25.6100 994.5600 89.8500
2356 光伏2356 "2022-08-09 00:15:00" 0.0000 0.3140 127.2348 25.7100 994.8500 89.8800
2356 光伏2356 "2022-08-09 00:30:00" 0.0000 0.5126 110.5560 25.7300 994.3500 89.7800
2356 光伏2356 "2022-08-09 00:45:00" 0.0000 0.6075 110.2249 25.3700 993.8900 91.0300
2356 光伏2356 "2022-08-09 01:00:00" 0.0000 0.5300 121.8908 25.1600 993.8200 92.3300
2356 光伏2356 "2022-08-09 01:15:00" 0.0000 0.4579 148.3925 25.1500 993.7700 92.6200
2356 光伏2356 "2022-08-09 01:30:00" 0.0000 0.5371 204.1791 25.2600 993.7500 92.1800
2356 光伏2356 "2022-08-09 01:45:00" 0.0000 0.7790 221.8779 25.3000 993.6800 91.8000
2356 光伏2356 "2022-08-09 02:00:00" 0.0000 0.4580 323.8807 25.6200 993.4600 0.0000
2356 光伏2356 "2022-08-09 02:15:00" 0.0000 0.4720 306.3844 24.7600 993.6100 0.0000
2356 光伏2356 "2022-08-09 02:30:00" 0.0000 0.3231 291.8014 24.7900 992.9100 0.0000
2356 光伏2356 "2022-08-09 02:45:00" 0.0000 0.3418 290.5560 24.8600 992.8700 0.0000
2356 光伏2356 "2022-08-09 03:00:00" 0.0000 0.3354 296.5651 24.9500 993.5800 89.6400
2356 光伏2356 "2022-08-09 03:15:00" 0.0000 0.3225 262.8750 24.9800 993.4000 89.3200
2356 光伏2356 "2022-08-09 03:30:00" 0.0000 0.4295 245.2249 24.9900 993.2700 89.0700
2356 光伏2356 "2022-08-09 03:45:00" 0.0000 0.5331 246.8014 24.9900 993.2400 88.8700
2356 光伏2356 "2022-08-09 04:00:00" 0.0000 0.6332 248.7026 24.9600 992.8600 88.8200
2356 光伏2356 "2022-08-09 04:15:00" 0.0000 0.7710 236.1038 24.9300 992.7800 88.7400
2356 光伏2356 "2022-08-09 04:30:00" 0.0000 0.9266 223.6881 24.9000 992.5200 88.6900
2356 光伏2356 "2022-08-09 04:45:00" 0.0000 0.8841 223.6252 24.8600 992.3100 88.5700
2356 光伏2356 "2022-08-09 05:00:00" 0.0000 0.7060 232.4809 24.8400 992.3300 0.0000
2356 光伏2356 "2022-08-09 05:15:00" 0.0000 1.1064 260.1120 23.8600 992.4300 0.0000
2356 光伏2356 "2022-08-09 05:30:00" 0.0000 1.1569 255.4833 23.8100 992.4200 0.0000
2356 光伏2356 "2022-08-09 05:45:00" 0.0000 1.2143 251.2666 23.7900 992.6100 0.0000
2356 光伏2356 "2022-08-09 06:00:00" 0.0000 1.3965 248.5795 23.8100 993.3900 98.4300
2356 光伏2356 "2022-08-09 06:15:00" 0.1800 1.6287 245.3231 23.8300 992.7900 98.0800
2356 光伏2356 "2022-08-09 06:30:00" 18.2900 1.9500 248.9625 24.2300 992.5900 96.6900
2356 光伏2356 "2022-08-09 06:45:00" 55.4100 2.3149 251.0954 24.7800 992.5700 93.4800
2356 光伏2356 "2022-08-09 07:00:00" 101.8900 2.5852 253.5980 25.2900 992.4700 89.7800
2356 光伏2356 "2022-08-09 07:15:00" 150.4200 2.7541 254.1975 25.7500 992.5100 86.9000
2356 光伏2356 "2022-08-09 07:30:00" 200.4900 2.9148 253.8656 26.2900 992.5800 83.5700
2356 光伏2356 "2022-08-09 07:45:00" 251.0100 2.9615 256.5268 26.8800 992.8100 79.9100
2356 光伏2356 "2022-08-09 08:00:00" 0.0000 1.4882 221.1859 28.5000 992.9800 0.0000
2356 光伏2356 "2022-08-09 08:15:00" 350.8700 1.2882 227.5169 26.0800 993.3700 0.0000
2356 光伏2356 "2022-08-09 08:30:00" 399.8400 1.3280 232.9575 26.9000 993.1700 0.0000
2356 光伏2356 "2022-08-09 08:45:00" 447.3500 1.6147 242.3241 27.8400 993.7000 0.0000
2356 光伏2356 "2022-08-09 09:00:00" 493.3500 2.0096 249.3105 28.6000 993.7100 71.4700
2356 光伏2356 "2022-08-09 09:15:00" 537.6200 2.4539 251.7127 29.1000 992.8500 68.5500
2356 光伏2356 "2022-08-09 09:30:00" 579.6700 2.7246 257.4940 29.5700 992.9700 66.1500
2356 光伏2356 "2022-08-09 09:45:00" 619.2300 2.8006 259.0913 29.9600 993.1000 64.3100
2356 光伏2356 "2022-08-09 10:00:00" 656.1200 2.8911 256.3964 30.3600 993.1100 62.6500
2356 光伏2356 "2022-08-09 10:15:00" 690.0900 2.9558 257.8917 30.7600 993.2700 60.9100
2356 光伏2356 "2022-08-09 10:30:00" 721.0500 3.0123 261.6009 31.1700 993.8100 59.1900
2356 光伏2356 "2022-08-09 10:45:00" 749.0300 3.1271 266.1494 31.5000 994.0100 57.8500
2356 光伏2356 "2022-08-09 11:00:00" 0.0000 3.2805 268.9520 31.7900 993.0000 0.0000
2356 光伏2356 "2022-08-09 11:15:00" 795.6400 2.8952 261.0582 32.0900 992.6300 0.0000
2356 光伏2356 "2022-08-09 11:30:00" 813.9100 2.9280 258.5749 32.4200 992.8500 0.0000
2356 光伏2356 "2022-08-09 11:45:00" 828.4400 3.0715 259.4949 32.7100 993.0200 0.0000
2356 光伏2356 "2022-08-09 12:00:00" 839.7600 3.1945 256.7903 32.9400 992.9300 51.3400
2356 光伏2356 "2022-08-09 12:15:00" 847.2700 3.3516 253.8902 33.1200 992.3400 50.3900
2356 光伏2356 "2022-08-09 12:30:00" 850.7100 3.4505 254.1915 33.3100 992.1600 49.7500
2356 光伏2356 "2022-08-09 12:45:00" 514.7200 3.4250 255.1117 33.2000 992.0000 50.0300
2356 光伏2356 "2022-08-09 13:00:00" 347.6600 3.4272 253.7331 33.0800 991.9000 50.8300
2356 光伏2356 "2022-08-09 13:15:00" 517.5800 3.5260 251.3081 33.4500 991.6800 50.8100
2356 光伏2356 "2022-08-09 13:30:00" 220.9600 3.5532 246.9708 32.9500 991.3600 51.2400
2356 光伏2356 "2022-08-09 13:45:00" 735.0800 3.4770 246.9745 34.0800 991.0600 49.9700
2356 光伏2356 "2022-08-09 14:00:00" 0.0000 3.3263 249.2222 33.2700 990.4800 0.0000
2356 光伏2356 "2022-08-09 14:15:00" 190.1800 4.2318 261.0274 33.2600 989.9900 0.0000
2356 光伏2356 "2022-08-09 14:30:00" 724.0100 4.4517 263.1623 34.6800 990.2000 0.0000
2356 光伏2356 "2022-08-09 14:45:00" 717.5400 4.6713 262.3729 34.3000 990.3000 0.0000
2356 光伏2356 "2022-08-09 15:00:00" 487.1400 4.6412 259.9491 34.1200 989.9200 47.6800
2356 光伏2356 "2022-08-09 15:15:00" 254.3600 4.5989 258.7145 33.8000 989.6200 48.5700
2356 光伏2356 "2022-08-09 15:30:00" 154.9400 4.5967 260.9885 33.5900 989.6600 49.4400
2356 光伏2356 "2022-08-09 15:45:00" 573.5800 4.4839 262.9542 34.9300 989.5500 48.4600
2356 光伏2356 "2022-08-09 16:00:00" 531.5300 4.3089 260.5158 34.3900 989.2700 47.1300
2356 光伏2356 "2022-08-09 16:15:00" 267.0000 4.2106 258.7701 34.1000 989.0300 47.1000
2356 光伏2356 "2022-08-09 16:30:00" 121.7100 4.0655 256.9209 33.8400 988.8500 47.5800
2356 光伏2356 "2022-08-09 16:45:00" 371.0300 3.9313 254.0546 34.8100 988.6300 48.0300
2356 光伏2356 "2022-08-09 17:00:00" 0.0000 4.0334 249.9926 33.6000 988.6200 0.0000
2356 光伏2356 "2022-08-09 17:15:00" 293.5700 4.0552 255.7239 33.6100 988.3400 0.0000
2356 光伏2356 "2022-08-09 17:30:00" 240.9200 4.1913 258.0198 33.7800 988.4500 0.0000
2356 光伏2356 "2022-08-09 17:45:00" 22.8300 5.8791 254.3090 32.5700 988.7700 0.0000
2356 光伏2356 "2022-08-09 18:00:00" 9.0100 4.1091 238.9406 31.0300 988.7500 62.3900
2356 光伏2356 "2022-08-09 18:15:00" 22.0100 2.2421 223.7350 30.9000 988.8600 65.4400
2356 光伏2356 "2022-08-09 18:30:00" 15.0500 1.7140 216.9368 30.7300 988.8500 64.3700
2356 光伏2356 "2022-08-09 18:45:00" 6.1000 1.4000 216.8699 30.1600 988.8600 66.9900
2356 光伏2356 "2022-08-09 19:00:00" 0.0000 1.4072 230.7679 30.7300 988.8800 64.6000
2356 光伏2356 "2022-08-09 19:15:00" 0.0000 1.7141 250.9308 30.1800 989.0400 65.1000
2356 光伏2356 "2022-08-09 19:30:00" 0.0000 1.9949 265.9758 30.0000 989.1300 66.9100
2356 光伏2356 "2022-08-09 19:45:00" 0.0000 2.5554 276.2907 29.8500 989.2300 68.0400
2356 光伏2356 "2022-08-09 20:00:00" 0.0000 3.5792 264.0664 27.9100 989.7300 0.0000
2356 光伏2356 "2022-08-09 20:15:00" 0.0000 3.6822 265.3268 25.7700 989.5200 0.0000
2356 光伏2356 "2022-08-09 20:30:00" 0.0000 6.8412 263.7061 26.2800 990.3800 0.0000
2356 光伏2356 "2022-08-09 20:45:00" 0.0000 5.5882 255.4913 24.4600 991.5500 0.0000
2356 光伏2356 "2022-08-09 21:00:00" 0.0000 3.1752 258.3716 25.3900 991.7500 82.1000
2356 光伏2356 "2022-08-09 21:15:00" 0.0000 2.6468 265.8835 25.5800 991.1900 80.3500
2356 光伏2356 "2022-08-09 21:30:00" 0.0000 2.3918 254.9760 25.6600 990.9900 78.5800
2356 光伏2356 "2022-08-09 21:45:00" 0.0000 2.1060 232.9125 25.6200 990.7500 79.4900
2356 光伏2356 "2022-08-09 22:00:00" 0.0000 2.1163 217.8987 25.6300 990.2700 79.0200
2356 光伏2356 "2022-08-09 22:15:00" 0.0000 1.9079 220.5361 25.6700 990.0400 80.7700
2356 光伏2356 "2022-08-09 22:30:00" 0.0000 1.8647 231.5321 25.8400 990.2100 80.1400
2356 光伏2356 "2022-08-09 22:45:00" 0.0000 1.8965 242.3540 25.6700 990.2400 79.6100
2356 光伏2356 "2022-08-09 23:00:00" 0.0000 1.9828 251.4737 25.8300 990.6400 0.0000
2356 光伏2356 "2022-08-09 23:15:00" 0.0000 2.0304 254.8686 25.4100 990.6900 0.0000
2356 光伏2356 "2022-08-09 23:30:00" 0.0000 2.0869 257.8285 25.5600 990.8100 0.0000
2356 光伏2356 "2022-08-09 23:45:00" 0.0000 2.1248 263.2429 25.5500 990.9700 0.0000
2356 光伏2356 "2022-08-10 00:00:00" 0.0000 2.1246 255.8329 25.7700 991.4400 83.9700
2356 光伏2356 "2022-08-10 00:15:00" 0.0000 1.8949 234.8841 25.9200 991.3100 82.4600
2356 光伏2356 "2022-08-10 00:30:00" 0.0000 1.8055 222.0816 25.6300 990.9600 83.3100
2356 光伏2356 "2022-08-10 00:45:00" 0.0000 1.6844 209.9136 25.2300 990.3000 85.9000
2356 光伏2356 "2022-08-10 01:00:00" 0.0000 1.8310 201.8014 25.2700 989.9000 85.5200
2356 光伏2356 "2022-08-10 01:15:00" 0.0000 1.8711 192.0306 25.2900 989.6100 85.3100
2356 光伏2356 "2022-08-10 01:30:00" 0.0000 1.9474 185.0080 25.3200 989.3700 85.0100
2356 光伏2356 "2022-08-10 01:45:00" 0.0000 1.8838 183.6522 25.2900 989.4600 84.8000
2356 光伏2356 "2022-08-10 02:00:00" 0.0000 3.8920 233.0418 26.3100 989.7100 0.0000
2356 光伏2356 "2022-08-10 02:15:00" 0.0000 3.2421 229.6287 24.6200 989.7600 0.0000
2356 光伏2356 "2022-08-10 02:30:00" 0.0000 3.4883 243.0677 25.1500 989.8200 0.0000
2356 光伏2356 "2022-08-10 02:45:00" 0.0000 3.3676 243.7393 25.3500 989.3400 0.0000
2356 光伏2356 "2022-08-10 03:00:00" 0.0000 3.0500 243.5190 25.7100 990.1300 67.0300
2356 光伏2356 "2022-08-10 03:15:00" 0.0000 3.3410 244.2786 25.9500 989.8400 65.5400
2356 光伏2356 "2022-08-10 03:30:00" 0.0000 3.5071 239.1203 26.1700 990.0600 64.5200
2356 光伏2356 "2022-08-10 03:45:00" 0.0000 3.5171 231.6964 26.2400 990.0000 64.4900
2356 光伏2356 "2022-08-10 04:00:00" 0.0000 3.6924 226.5363 26.1400 989.3500 65.2300
2356 光伏2356 "2022-08-10 04:15:00" 0.0000 3.9955 225.7098 26.0100 989.1300 66.1700
2356 光伏2356 "2022-08-10 04:30:00" 0.0000 4.2252 219.7188 25.8500 988.8300 67.2600
2356 光伏2356 "2022-08-10 04:45:00" 0.0000 4.3405 213.7267 25.7700 988.8200 67.9900
2356 光伏2356 "2022-08-10 05:00:00" 0.0000 4.3156 213.9478 25.7000 989.4700 0.0000
2356 光伏2356 "2022-08-10 05:15:00" 0.0000 2.7889 227.6158 24.8500 989.6600 0.0000
2356 光伏2356 "2022-08-10 05:30:00" 0.0000 2.9785 229.3570 25.2600 989.7900 0.0000
2356 光伏2356 "2022-08-10 05:45:00" 0.0000 3.1319 235.1429 24.9100 990.1000 0.0000
2356 光伏2356 "2022-08-10 06:00:00" 0.0000 3.2259 237.1474 24.6200 990.3600 83.1800
2356 光伏2356 "2022-08-10 06:15:00" 0.0000 3.2881 238.0500 24.4700 990.1700 84.9200
2356 光伏2356 "2022-08-10 06:30:00" 0.0000 3.0635 243.0167 24.3800 990.1400 86.4200
2356 光伏2356 "2022-08-10 06:45:00" 1.1400 2.7772 243.7117 24.3000 989.8900 87.7700
2356 光伏2356 "2022-08-10 07:00:00" 0.0000 2.6221 248.5232 24.3000 989.8100 88.3300
2356 光伏2356 "2022-08-10 07:15:00" 0.0000 3.0101 247.9512 24.2100 989.8300 89.3800
2356 光伏2356 "2022-08-10 07:30:00" 1.5700 3.5036 241.5331 24.1400 990.0100 90.1800
2356 光伏2356 "2022-08-10 07:45:00" 5.3300 3.8125 241.4855 24.1400 990.3700 90.3500
2356 光伏2356 "2022-08-10 08:00:00" 0.0000 3.0827 221.1859 25.5900 990.1600 0.0000
2356 光伏2356 "2022-08-10 08:15:00" 82.7700 3.7417 223.5923 25.8300 990.8600 0.0000
2356 光伏2356 "2022-08-10 08:30:00" 3.2700 3.6980 232.9132 26.4800 991.0600 0.0000
2356 光伏2356 "2022-08-10 08:45:00" 6.7100 2.9671 238.5064 25.6800 991.6000 0.0000
2356 光伏2356 "2022-08-10 09:00:00" 21.3900 2.6568 230.4982 25.7500 990.8800 76.6400
2356 光伏2356 "2022-08-10 09:15:00" 21.3900 2.7044 235.5460 25.6400 989.7100 77.1500
2356 光伏2356 "2022-08-10 09:30:00" 97.8400 2.6710 214.1660 26.3200 989.6500 76.5600
2356 光伏2356 "2022-08-10 09:45:00" 324.3600 4.1304 200.8483 27.8900 989.4300 68.5500
2356 光伏2356 "2022-08-10 10:00:00" 299.8000 5.3763 205.5641 28.2300 989.1200 65.7000
2356 光伏2356 "2022-08-10 10:15:00" 190.2100 5.8637 212.9583 28.2200 989.3000 66.0100
2356 光伏2356 "2022-08-10 10:30:00" 108.1800 5.9096 221.2954 28.1500 989.6600 66.9300
2356 光伏2356 "2022-08-10 10:45:00" 39.2100 5.3815 224.3224 28.0100 989.8900 68.0400
2356 光伏2356 "2022-08-10 11:00:00" 0.0000 4.2012 234.4940 25.7100 990.3200 0.0000
2356 光伏2356 "2022-08-10 11:15:00" 32.1700 6.3225 250.5047 27.3900 990.7700 0.0000
2356 光伏2356 "2022-08-10 11:30:00" 57.8500 5.0799 245.7054 26.1700 990.9700 0.0000
2356 光伏2356 "2022-08-10 11:45:00" 50.2400 5.4558 241.1800 26.1200 991.0300 0.0000
2356 光伏2356 "2022-08-10 12:00:00" 39.3000 5.7170 237.2828 26.2100 990.2200 85.0700
2356 光伏2356 "2022-08-10 12:15:00" 60.1400 5.8940 233.2079 26.2100 989.6400 85.1000
2356 光伏2356 "2022-08-10 12:30:00" 83.0700 6.3240 228.1407 26.2800 989.5100 84.5500
2356 光伏2356 "2022-08-10 12:45:00" 91.6900 6.7460 225.4805 26.3200 989.4300 84.0800
2356 光伏2356 "2022-08-10 13:00:00" 109.7100 6.7373 219.8818 26.4800 989.2600 83.1700
2356 光伏2356 "2022-08-10 13:15:00" 87.1900 6.7841 214.0649 26.5600 989.0200 81.8800
2356 光伏2356 "2022-08-10 13:30:00" 93.9300 6.4741 211.1611 26.7000 988.9400 81.2900
2356 光伏2356 "2022-08-10 13:45:00" 85.6900 6.4756 212.1930 26.9900 988.9300 79.8700
2356 光伏2356 "2022-08-10 14:00:00" 0.0000 5.0650 218.0238 25.9000 989.2000 0.0000
2356 光伏2356 "2022-08-10 14:15:00" 187.8800 6.8308 230.2266 28.5700 989.3200 0.0000
2356 光伏2356 "2022-08-10 14:30:00" 227.6800 6.8507 233.9665 29.0700 989.2000 0.0000
2356 光伏2356 "2022-08-10 14:45:00" 182.1900 7.2559 236.9232 29.4500 989.1700 0.0000
2356 光伏2356 "2022-08-10 15:00:00" 140.7800 7.5107 236.1830 29.4200 988.7500 70.5700
2356 光伏2356 "2022-08-10 15:15:00" 100.9100 7.4252 235.6465 29.2600 988.5800 71.1200
2356 光伏2356 "2022-08-10 15:30:00" 80.5900 7.3240 233.2709 28.9900 989.0800 72.1900
2356 光伏2356 "2022-08-10 15:45:00" 60.3700 7.3075 228.9395 28.7600 989.1200 73.2400
2356 光伏2356 "2022-08-10 16:00:00" 32.2300 6.9705 227.2674 28.6100 989.2700 74.0900
