Datetime,Power
2022-08-09 12:00:00,8.6932
2022-08-09 12:15:00,10.7794
2022-08-09 12:30:00,12.4276
2022-08-09 12:45:00,12.4276
2022-08-09 13:00:00,12.3651
2022-08-09 13:15:00,13.5935
2022-08-09 13:30:00,10.4363
2022-08-09 13:45:00,10.0972
2022-08-09 14:00:00,12.3223
2022-08-09 14:15:00,10.002
2022-08-09 14:30:00,9.6397
2022-08-09 14:45:00,10.5067
2022-08-09 15:00:00,10.5067
2022-08-09 15:15:00,10.6607
2022-08-09 15:30:00,11.2605
2022-08-09 15:45:00,11.0146
2022-08-09 16:00:00,10.5973
2022-08-09 16:15:00,10.5973
2022-08-09 16:30:00,10.3515
2022-08-09 16:45:00,10.3515
2022-08-09 17:00:00,10.8605
2022-08-09 17:15:00,12.6566
2022-08-09 17:30:00,12.8564
2022-08-09 17:45:00,9.0076
2022-08-09 18:00:00,11.6915
2022-08-09 18:15:00,10.3125
2022-08-09 18:30:00,7.0968
2022-08-09 18:45:00,4.2699
2022-08-09 19:00:00,2.2439
2022-08-09 19:15:00,4.053
2022-08-09 19:30:00,6.017
2022-08-09 19:45:00,5.9114
2022-08-09 20:00:00,7.1974
2022-08-09 20:15:00,7.4822
2022-08-09 20:30:00,14.8193
2022-08-09 20:45:00,9.6969
2022-08-09 21:00:00,15.4866
2022-08-09 21:15:00,14.0023
2022-08-09 21:30:00,17.3516
2022-08-09 21:45:00,15.2025
2022-08-09 22:00:00,15.5082
2022-08-09 22:15:00,14.8637
2022-08-09 22:30:00,14.7891
2022-08-09 22:45:00,15.4025
2022-08-09 23:00:00,15.4025
2022-08-09 23:15:00,16.3277
2022-08-09 23:30:00,18.1031
2022-08-09 23:45:00,19.0158
2022-08-10 00:00:00,12.192
2022-08-10 00:15:00,13.8799
2022-08-10 00:30:00,13.7848
2022-08-10 00:45:00,15.3075
2022-08-10 01:00:00,15.9488
2022-08-10 01:15:00,12.6237
2022-08-10 01:30:00,10.7213
2022-08-10 01:45:00,14.4766
2022-08-10 02:00:00,11.8559
2022-08-10 02:15:00,10.1081
2022-08-10 02:30:00,14.2579
2022-08-10 02:45:00,8.1819
2022-08-10 03:00:00,12.1098
2022-08-10 03:15:00,11.7812
2022-08-10 03:30:00,13.6953
2022-08-10 03:45:00,15.4441
2022-08-10 04:00:00,16.9447
2022-08-10 04:15:00,16.1487
2022-08-10 04:30:00,14.0179
2022-08-10 04:45:00,15.5347
2022-08-10 05:00:00,13.5859
2022-08-10 05:15:00,9.7118
2022-08-10 05:30:00,6.6142
2022-08-10 05:45:00,7.5479
2022-08-10 06:00:00,5.3573
2022-08-10 06:15:00,7.0113
2022-08-10 06:30:00,6.8918
2022-08-10 06:45:00,10.9214
2022-08-10 07:00:00,7.7603
2022-08-10 07:15:00,8.7509
2022-08-10 07:30:00,6.3107
2022-08-10 07:45:00,14.5045
2022-08-10 08:00:00,8.9656
2022-08-10 08:15:00,6.2921
2022-08-10 08:30:00,8.9478
2022-08-10 08:45:00,10.1382
2022-08-10 09:00:00,6.2618
2022-08-10 09:15:00,9.8425
2022-08-10 09:30:00,7.9147
2022-08-10 09:45:00,9.4447
2022-08-10 10:00:00,9.6059
2022-08-10 10:15:00,9.3702
2022-08-10 10:30:00,9.568
2022-08-10 10:45:00,8.9049
2022-08-10 11:00:00,9.4264
2022-08-10 11:15:00,9.4264
2022-08-10 11:30:00,10.5052
2022-08-10 11:45:00,11.1059
2022-08-10 12:00:00,12.0505
2022-08-10 12:15:00,11.5139
2022-08-10 12:30:00,12.4577
2022-08-10 12:45:00,12.8766
2022-08-10 13:00:00,11.2057
2022-08-10 13:15:00,11.519
2022-08-10 13:30:00,12.3053
2022-08-10 13:45:00,9.3274
2022-08-10 14:00:00,7.8259
2022-08-10 14:15:00,11.9629
2022-08-10 14:30:00,10.8955
2022-08-10 14:45:00,8.8797
2022-08-10 15:00:00,7.171
2022-08-10 15:15:00,13.3326
2022-08-10 15:30:00,8.8335
2022-08-10 15:45:00,9.9852
2022-08-10 16:00:00,9.9852
2022-08-10 16:15:00,9.9852
2022-08-10 16:30:00,10.6468
2022-08-10 16:45:00,10.2296
2022-08-10 17:00:00,10.7885
2022-08-10 17:15:00,12.6074
2022-08-10 17:30:00,10.6115
2022-08-10 17:45:00,12.2436
2022-08-10 18:00:00,15.7045
2022-08-10 18:15:00,15.1794
2022-08-10 18:30:00,11.5727
2022-08-10 18:45:00,15.4241
2022-08-10 19:00:00,10.6399
2022-08-10 19:15:00,11.7528
2022-08-10 19:30:00,11.7638
2022-08-10 19:45:00,19.8049
2022-08-10 20:00:00,19.7251
2022-08-10 20:15:00,19.7251
2022-08-10 20:30:00,19.7547
2022-08-10 20:45:00,19.7547
2022-08-10 21:00:00,20.1719
2022-08-10 21:15:00,20.1719
2022-08-10 21:30:00,20.1719
2022-08-10 21:45:00,20.835
2022-08-10 22:00:00,21.3058
2022-08-10 22:15:00,20.8329
2022-08-10 22:30:00,20.395
2022-08-10 22:45:00,21.9685
2022-08-10 23:00:00,19.6426
2022-08-10 23:15:00,20.4609
2022-08-10 23:30:00,21.7399
2022-08-10 23:45:00,19.4074
2022-08-11 00:00:00,16.3245
2022-08-11 00:15:00,14.3699
2022-08-11 00:30:00,15.5937
2022-08-11 00:45:00,21.3169
2022-08-11 01:00:00,20.6828
2022-08-11 01:15:00,22.9251
2022-08-11 01:30:00,23.615
2022-08-11 01:45:00,19.239
2022-08-11 02:00:00,13.439
2022-08-11 02:15:00,13.9792
2022-08-11 02:30:00,11.1024
2022-08-11 02:45:00,10.5719
2022-08-11 03:00:00,8.4182
2022-08-11 03:15:00,8.4182
2022-08-11 03:30:00,8.4182
2022-08-11 03:45:00,10.3982
2022-08-11 04:00:00,9.2127
2022-08-11 04:15:00,7.5011
2022-08-11 04:30:00,7.5011
2022-08-11 04:45:00,9.1861
2022-08-11 05:00:00,9.2876
2022-08-11 05:15:00,8.0679
2022-08-11 05:30:00,12.1963
2022-08-11 05:45:00,7.7037
2022-08-11 06:00:00,11.0842
2022-08-11 06:15:00,11.6144
2022-08-11 06:30:00,10.2671
2022-08-11 06:45:00,9.9433
2022-08-11 07:00:00,9.1051
2022-08-11 07:15:00,10.7837
2022-08-11 07:30:00,11.4292
2022-08-11 07:45:00,8.7158
2022-08-11 08:00:00,8.0808
2022-08-11 08:15:00,7.4385
2022-08-11 08:30:00,8.9718
2022-08-11 08:45:00,7.9428
2022-08-11 09:00:00,5.9004
2022-08-11 09:15:00,10.2723
2022-08-11 09:30:00,5.9644
2022-08-11 09:45:00,5.6635
2022-08-11 10:00:00,8.6247
2022-08-11 10:15:00,7.1587
2022-08-11 10:30:00,7.0963
2022-08-11 10:45:00,7.0963
2022-08-11 11:00:00,9.2382
2022-08-11 11:15:00,8.8983
2022-08-11 11:30:00,9.7788
2022-08-11 11:45:00,9.7069
2022-08-11 12:00:00,7.9163
2022-08-11 12:15:00,6.7417
2022-08-11 12:30:00,7.9692
2022-08-11 12:45:00,9.0147
2022-08-11 13:00:00,5.8136
2022-08-11 13:15:00,5.3483
2022-08-11 13:30:00,3.2628
2022-08-11 13:45:00,3.019
2022-08-11 14:00:00,9.5248
2022-08-11 14:15:00,10.6519
2022-08-11 14:30:00,8.534
2022-08-11 14:45:00,8.8415
2022-08-11 15:00:00,8.1467
2022-08-11 15:15:00,4.9891
2022-08-11 15:30:00,3.3413
2022-08-11 15:45:00,3.8721
2022-08-11 16:00:00,1.6695
2022-08-11 16:15:00,1.6695
2022-08-11 16:30:00,2.1567
2022-08-11 16:45:00,2.4742
2022-08-11 17:00:00,6.2268
2022-08-11 17:15:00,5.0585
2022-08-11 17:30:00,4.457
2022-08-11 17:45:00,4.1158
2022-08-11 18:00:00,9.2906
2022-08-11 18:15:00,1.7555
2022-08-11 18:30:00,3.259
2022-08-11 18:45:00,6.9409
2022-08-11 19:00:00,2.0907
2022-08-11 19:15:00,2.8813
2022-08-11 19:30:00,2.4546
2022-08-11 19:45:00,11.4896
2022-08-11 20:00:00,10.557
2022-08-11 20:15:00,13.1507
2022-08-11 20:30:00,10.6295
2022-08-11 20:45:00,10.7898
2022-08-11 21:00:00,12.1793
2022-08-11 21:15:00,12.1065
2022-08-11 21:30:00,10.9249
2022-08-11 21:45:00,16.4941
2022-08-11 22:00:00,13.1608
2022-08-11 22:15:00,18.7465
2022-08-11 22:30:00,21.8808
2022-08-11 22:45:00,19.8157
2022-08-11 23:00:00,16.0923
2022-08-11 23:15:00,18.5135
2022-08-11 23:30:00,20.0954
2022-08-11 23:45:00,16.285
2022-08-12 00:00:00,15.0755
2022-08-12 00:15:00,18.0208
2022-08-12 00:30:00,16.721
2022-08-12 00:45:00,17.3538
2022-08-12 01:00:00,17.7128
2022-08-12 01:15:00,12.6173
2022-08-12 01:30:00,16.6709
2022-08-12 01:45:00,13.1896
2022-08-12 02:00:00,15.9266
2022-08-12 02:15:00,12.8797
2022-08-12 02:30:00,11.8826
2022-08-12 02:45:00,12.5389
2022-08-12 03:00:00,12.1572
2022-08-12 03:15:00,12.6125
2022-08-12 03:30:00,12.3436
2022-08-12 03:45:00,12.5389
2022-08-12 04:00:00,11.2862
2022-08-12 04:15:00,10.7619
2022-08-12 04:30:00,10.7619
2022-08-12 04:45:00,10.7619
2022-08-12 05:00:00,11.1096
2022-08-12 05:15:00,10.057
2022-08-12 05:30:00,10.1228
2022-08-12 05:45:00,10.4937
2022-08-12 06:00:00,10.0806
2022-08-12 06:15:00,10.0095
2022-08-12 06:30:00,9.6391
2022-08-12 06:45:00,9.4527
2022-08-12 07:00:00,11.397
2022-08-12 07:15:00,12.0608
2022-08-12 07:30:00,8.2743
2022-08-12 07:45:00,7.643
2022-08-12 08:00:00,8.0573
2022-08-12 08:15:00,8.8131
2022-08-12 08:30:00,6.2714
2022-08-12 08:45:00,4.2047
2022-08-12 09:00:00,3.3818
2022-08-12 09:15:00,2.7222
2022-08-12 09:30:00,3.1717
2022-08-12 09:45:00,3.2491
2022-08-12 10:00:00,3.4416
2022-08-12 10:15:00,3.7175
2022-08-12 10:30:00,3.7175
2022-08-12 10:45:00,3.7175
2022-08-12 11:00:00,5.7613
2022-08-12 11:15:00,7.1384
2022-08-12 11:30:00,8.9431
2022-08-12 11:45:00,10.2182
2022-08-12 12:00:00,9.2747
2022-08-12 12:15:00,6.4505
2022-08-12 12:30:00,7.8653
2022-08-12 12:45:00,8.3597
2022-08-12 13:00:00,4.3398
2022-08-12 13:15:00,5.4285
2022-08-12 13:30:00,5.8657
2022-08-12 13:45:00,5.641
2022-08-12 14:00:00,5.4426
2022-08-12 14:15:00,6.0778
2022-08-12 14:30:00,5.1937
2022-08-12 14:45:00,5.5535
2022-08-12 15:00:00,5.8044
2022-08-12 15:15:00,5.8044
2022-08-12 15:30:00,6.0407
2022-08-12 15:45:00,6.0407
2022-08-12 16:00:00,6.0407
2022-08-12 16:15:00,5.2689
2022-08-12 16:30:00,5.6349
2022-08-12 16:45:00,3.7355
2022-08-12 17:00:00,6.3835
2022-08-12 17:15:00,3.7346
2022-08-12 17:30:00,3.1995
2022-08-12 17:45:00,3.237
2022-08-12 18:00:00,4.5538
2022-08-12 18:15:00,3.5295
2022-08-12 18:30:00,4.1469
2022-08-12 18:45:00,4.1626
2022-08-12 19:00:00,4.0213
2022-08-12 19:15:00,7.5773
2022-08-12 19:30:00,9.4757
2022-08-12 19:45:00,19.385
2022-08-12 20:00:00,21.1107
2022-08-12 20:15:00,16.9894
2022-08-12 20:30:00,11.9783
2022-08-12 20:45:00,10.8581
2022-08-12 21:00:00,10.7212
2022-08-12 21:15:00,12.0066
2022-08-12 21:30:00,13.7813
2022-08-12 21:45:00,13.5434
2022-08-12 22:00:00,12.0376
2022-08-12 22:15:00,13.1901
2022-08-12 22:30:00,13.4626
2022-08-12 22:45:00,16.3362
2022-08-12 23:00:00,16.1621
2022-08-12 23:15:00,20.8153
2022-08-12 23:30:00,18.4947
2022-08-12 23:45:00,18.4947
2022-08-13 00:00:00,20.5355
2022-08-13 00:15:00,20.5355
2022-08-13 00:30:00,20.5355
2022-08-13 00:45:00,19.8284
2022-08-13 01:00:00,24.8526
2022-08-13 01:15:00,20.3459
2022-08-13 01:30:00,18.9963
2022-08-13 01:45:00,20.6509
2022-08-13 02:00:00,21.273
2022-08-13 02:15:00,12.9641
2022-08-13 02:30:00,12.1244
2022-08-13 02:45:00,13.5699
2022-08-13 03:00:00,19.5448
2022-08-13 03:15:00,19.4952
2022-08-13 03:30:00,14.7326
2022-08-13 03:45:00,16.5644
2022-08-13 04:00:00,15.1742
2022-08-13 04:15:00,12.0459
2022-08-13 04:30:00,13.2292
2022-08-13 04:45:00,13.6876
2022-08-13 05:00:00,12.6515
2022-08-13 05:15:00,12.6515
2022-08-13 05:30:00,8.2222
2022-08-13 05:45:00,7.5026
2022-08-13 06:00:00,6.6583
2022-08-13 06:15:00,6.9798
2022-08-13 06:30:00,9.8337
2022-08-13 06:45:00,8.1466
2022-08-13 07:00:00,11.6044
2022-08-13 07:15:00,12.527
2022-08-13 07:30:00,8.7405
2022-08-13 07:45:00,7.8947
2022-08-13 08:00:00,8.4716
2022-08-13 08:15:00,7.7437
2022-08-13 08:30:00,4.3202
2022-08-13 08:45:00,3.9699
2022-08-13 09:00:00,3.4389
2022-08-13 09:15:00,3.4389
2022-08-13 09:30:00,6.3301
2022-08-13 09:45:00,6.3301
2022-08-13 10:00:00,3.6849
2022-08-13 10:15:00,3.9609
2022-08-13 10:30:00,3.9004
2022-08-13 10:45:00,3.9004
2022-08-13 11:00:00,3.5633
2022-08-13 11:15:00,3.2984
2022-08-13 11:30:00,3.4348
2022-08-13 11:45:00,4.1708
2022-08-13 12:00:00,3.7245
2022-08-13 12:15:00,4.5926
2022-08-13 12:30:00,3.7245
2022-08-13 12:45:00,3.7245
2022-08-13 13:00:00,4.3489
2022-08-13 13:15:00,5.4117
2022-08-13 13:30:00,5.7803
2022-08-13 13:45:00,6.5623
2022-08-13 14:00:00,5.3681
2022-08-13 14:15:00,4.9064
2022-08-13 14:30:00,6.866
2022-08-13 14:45:00,5.1876
2022-08-13 15:00:00,6.3955
2022-08-13 15:15:00,6.1038
2022-08-13 15:30:00,4.0089
2022-08-13 15:45:00,4.373
2022-08-13 16:00:00,4.2128
2022-08-13 16:15:00,2.761
2022-08-13 16:30:00,3.8666
2022-08-13 16:45:00,3.4049
2022-08-13 17:00:00,5.1522
2022-08-13 17:15:00,3.6502
2022-08-13 17:30:00,2.7508
2022-08-13 17:45:00,1.6264
2022-08-13 18:00:00,2.279
2022-08-13 18:15:00,2.1896
2022-08-13 18:30:00,1.9642
2022-08-13 18:45:00,1.7736
2022-08-13 19:00:00,1.7736
2022-08-13 19:15:00,1.9558
2022-08-13 19:30:00,1.6225
2022-08-13 19:45:00,3.4813
2022-08-13 20:00:00,7.7412
2022-08-13 20:15:00,8.3605
2022-08-13 20:30:00,14.8294
2022-08-13 20:45:00,12.6967
2022-08-13 21:00:00,14.5381
2022-08-13 21:15:00,24.2537
2022-08-13 21:30:00,24.7296
2022-08-13 21:45:00,24.599
2022-08-13 22:00:00,24.595
2022-08-13 22:15:00,18.5194
2022-08-13 22:30:00,17.7243
2022-08-13 22:45:00,18.4687
2022-08-13 23:00:00,22.1283
2022-08-13 23:15:00,22.5004
2022-08-13 23:30:00,26.193
2022-08-13 23:45:00,26.193
2022-08-14 00:00:00,27.7166
2022-08-14 00:15:00,27.8598
2022-08-14 00:30:00,28.9527
2022-08-14 00:45:00,22.4698
2022-08-14 01:00:00,17.8449
2022-08-14 01:15:00,11.6363
2022-08-14 01:30:00,11.3571
2022-08-14 01:45:00,8.1887
2022-08-14 02:00:00,8.7944
2022-08-14 02:15:00,9.9069
2022-08-14 02:30:00,9.4315
2022-08-14 02:45:00,7.403
2022-08-14 03:00:00,6.6881
2022-08-14 03:15:00,6.6881
2022-08-14 03:30:00,6.8787
2022-08-14 03:45:00,7.1433
2022-08-14 04:00:00,7.1433
2022-08-14 04:15:00,7.1433
2022-08-14 04:30:00,7.1433
2022-08-14 04:45:00,7.1433
2022-08-14 05:00:00,7.1433
2022-08-14 05:15:00,7.1433
2022-08-14 05:30:00,9.4177
2022-08-14 05:45:00,7.1433
2022-08-14 06:00:00,6.8248
2022-08-14 06:15:00,6.0763
2022-08-14 06:30:00,8.7302
2022-08-14 06:45:00,4.0818
2022-08-14 07:00:00,3.9441
2022-08-14 07:15:00,13.0871
2022-08-14 07:30:00,12.2691
2022-08-14 07:45:00,13.3603
2022-08-14 08:00:00,9.1281
2022-08-14 08:15:00,7.8205
2022-08-14 08:30:00,8.8078
2022-08-14 08:45:00,8.08
2022-08-14 09:00:00,5.0185
2022-08-14 09:15:00,4.6499
2022-08-14 09:30:00,3.9348
2022-08-14 09:45:00,3.118
2022-08-14 10:00:00,3.4416
2022-08-14 10:15:00,3.7175
2022-08-14 10:30:00,3.7175
2022-08-14 10:45:00,3.7175
2022-08-14 11:00:00,3.7175
2022-08-14 11:15:00,3.7175
2022-08-14 11:30:00,3.7175
2022-08-14 11:45:00,3.7175
2022-08-14 12:00:00,3.7175
2022-08-14 12:15:00,3.7175
2022-08-14 12:30:00,3.7175
2022-08-14 12:45:00,5.1683
2022-08-14 13:00:00,5.1683
2022-08-14 13:15:00,5.1683
2022-08-14 13:30:00,3.6503
2022-08-14 13:45:00,3.6503
2022-08-14 14:00:00,3.1643
2022-08-14 14:15:00,2.6689
2022-08-14 14:30:00,2.6689
2022-08-14 14:45:00,3.1985
2022-08-14 15:00:00,3.5865
2022-08-14 15:15:00,3.9319
2022-08-14 15:30:00,4.0913
2022-08-14 15:45:00,4.5394
2022-08-14 16:00:00,5.3625
2022-08-14 16:15:00,4.5338
2022-08-14 16:30:00,5.5021
2022-08-14 16:45:00,5.3809
2022-08-14 17:00:00,4.6091
2022-08-14 17:15:00,3.206
2022-08-14 17:30:00,2.2394
2022-08-14 17:45:00,2.8022
2022-08-14 18:00:00,3.6292
2022-08-14 18:15:00,3.2225
2022-08-14 18:30:00,3.693
2022-08-14 18:45:00,5.8057
2022-08-14 19:00:00,3.5264
2022-08-14 19:15:00,4.6551
2022-08-14 19:30:00,6.8701
2022-08-14 19:45:00,10.7004
2022-08-14 20:00:00,10.6937
2022-08-14 20:15:00,12.1975
2022-08-14 20:30:00,9.4879
2022-08-14 20:45:00,9.4492
2022-08-14 21:00:00,8.4809
2022-08-14 21:15:00,8.2092
2022-08-14 21:30:00,5.9716
2022-08-14 21:45:00,6.3217
2022-08-14 22:00:00,5.6507
2022-08-14 22:15:00,5.3498
2022-08-14 22:30:00,5.6673
2022-08-14 22:45:00,5.9682
2022-08-14 23:00:00,5.7951
2022-08-14 23:15:00,5.9307
2022-08-14 23:30:00,5.8262
2022-08-14 23:45:00,5.8262
