PlantID PlantName Datetime Speed10 Direction10 Speed30 Direction30 Speed50 Direction50 Speed70 Direction70 Speed90 Direction90 Speed100 Direction100 Temper Pressure Humidity HubSpeed HubDireciton
1078 风电1078 "2022-05-02 13:30:00" 3.6271 192.5802 3.9471 192.7335 4.2573 192.8937 4.4949 192.9851 4.4949 192.9851 4.4949 192.9851 16.5500 925.6700 65.2600 4.4949 192.9851
1078 风电1078 "2022-05-02 13:45:00" 3.7767 194.8826 4.1310 195.0118 4.4634 195.0637 4.6940 195.1909 4.6940 195.1909 4.6940 195.1909 16.3900 925.4600 66.3700 4.6940 195.1909
1078 风电1078 "2022-05-02 14:00:00" 3.8055 196.9588 3.8269 197.4880 3.8455 197.8695 3.8643 198.2474 3.8643 198.2474 3.8643 198.2474 16.3700 925.5400 0.0000 3.8643 198.2474
1078 风电1078 "2022-05-02 14:15:00" 3.3873 195.7595 3.7129 195.9454 4.0192 196.1804 4.2184 196.2439 4.2184 196.2439 4.2184 196.2439 16.8500 925.4000 0.0000 4.2184 196.2439
1078 风电1078 "2022-05-02 14:30:00" 3.4810 195.1541 3.8354 195.2682 4.1581 195.3397 4.3476 195.4747 4.3476 195.4747 4.3476 195.4747 16.9100 925.2100 0.0000 4.3476 195.4747
1078 风电1078 "2022-05-02 14:45:00" 3.7132 194.1859 4.0989 194.4092 4.4603 194.4101 4.6471 194.4549 4.6471 194.4549 4.6471 194.4549 16.9500 925.1400 0.0000 4.6471 194.4549
1078 风电1078 "2022-05-02 15:00:00" 3.8442 194.0001 4.2492 194.1671 4.6228 194.2767 4.8192 194.2958 4.8192 194.2958 4.8192 194.2958 16.9100 925.1500 64.4100 4.8192 194.2958
1078 风电1078 "2022-05-02 15:15:00" 3.9218 194.3197 4.3366 194.4208 4.7102 194.5083 4.9189 194.6013 4.9189 194.6013 4.9189 194.6013 16.8500 925.1900 64.5000 4.9189 194.6013
1078 风电1078 "2022-05-02 15:30:00" 3.9316 193.6828 4.3536 193.6851 4.7489 193.8899 4.9453 193.9238 4.9453 193.9238 4.9453 193.9238 16.8400 925.0900 63.9600 4.9453 193.9238
1078 风电1078 "2022-05-02 15:45:00" 3.9568 192.7016 4.3788 192.7985 4.7715 192.9586 4.9776 193.0032 4.9776 193.0032 4.9776 193.0032 16.9200 925.1000 63.0300 4.9776 193.0032
1078 风电1078 "2022-05-02 16:00:00" 4.0404 192.1443 4.4818 192.2376 4.8918 192.2747 5.0860 192.2600 5.0860 192.2600 5.0860 192.2600 16.9100 925.0800 62.8400 5.0860 192.2600
1078 风电1078 "2022-05-02 16:15:00" 4.0992 190.5424 4.5581 190.6197 4.9777 190.7681 5.1816 190.7895 5.1816 190.7895 5.1816 190.7895 16.8100 925.0500 62.9300 5.1816 190.7895
1078 风电1078 "2022-05-02 16:30:00" 4.0920 189.1401 4.5490 189.2345 4.9862 189.3490 5.1884 189.3171 5.1884 189.3171 5.1884 189.3171 16.7400 925.0600 62.6300 5.1884 189.3171
1078 风电1078 "2022-05-02 16:45:00" 4.1807 189.7777 4.6493 189.9080 5.0965 189.9429 5.3103 189.9767 5.3103 189.9767 5.3103 189.9767 16.6600 925.0100 62.4400 5.3103 189.9767
1078 风电1078 "2022-05-02 17:00:00" 4.3028 191.2577 4.1842 190.0476 4.0592 188.9286 3.9895 188.0692 3.9895 188.0692 3.9895 188.0692 16.4900 925.2700 0.0000 3.9895 188.0692
1078 风电1078 "2022-05-02 17:15:00" 3.5759 190.1472 3.9525 190.2011 4.3076 190.1621 4.5526 190.2486 4.5526 190.2486 4.5526 190.2486 15.9400 925.4300 0.0000 4.5526 190.2486
1078 风电1078 "2022-05-02 17:30:00" 3.7850 191.4287 4.2048 191.5237 4.5931 191.5546 4.8480 191.5417 4.8480 191.5417 4.8480 191.5417 15.7300 925.4000 0.0000 4.8480 191.5417
1078 风电1078 "2022-05-02 17:45:00" 3.8419 191.1052 4.3008 191.1270 4.7401 191.1914 4.9735 191.1292 4.9637 191.1515 4.9735 191.1292 15.5000 925.0700 0.0000 4.9735 191.1292
1078 风电1078 "2022-05-02 18:00:00" 3.8047 191.3690 4.3048 191.3882 4.7754 191.4746 5.0088 191.3997 5.0088 191.3997 5.0088 191.3997 15.2800 924.9400 65.4200 5.0088 191.3997
1078 风电1078 "2022-05-02 18:15:00" 3.6325 192.2380 4.1347 192.2883 4.6152 192.2595 4.8821 192.2997 4.8821 192.2997 4.8821 192.2997 14.9800 925.1100 66.8500 4.8821 192.2997
1078 风电1078 "2022-05-02 18:30:00" 3.1478 191.9168 3.6891 191.8887 4.1990 191.8184 4.5266 191.8561 4.5266 191.8561 4.5266 191.8561 14.4700 925.2900 69.4600 4.5266 191.8561
1078 风电1078 "2022-05-02 18:45:00" 2.9712 193.4282 3.6188 193.4218 4.2252 193.4113 4.7102 193.5052 4.7102 193.5052 4.7102 193.5052 13.8900 925.5700 71.6300 4.7102 193.5052
1078 风电1078 "2022-05-02 19:00:00" 3.0124 196.3895 3.6896 196.3720 4.3160 196.4195 4.9080 196.3302 4.9300 196.3764 4.9300 196.3764 13.5800 925.9100 72.4500 4.9300 196.3764
1078 风电1078 "2022-05-02 19:15:00" 3.0990 198.4349 3.7536 198.4832 4.3639 198.4349 4.9363 198.5451 5.0185 198.4711 5.0185 198.4711 13.4500 926.1200 72.2600 5.0185 198.4711
1078 风电1078 "2022-05-02 19:30:00" 3.1791 199.8599 3.8181 199.9062 4.4222 199.8281 4.9758 199.8552 5.1022 199.8200 5.1022 199.8200 13.3600 926.2900 71.5100 5.1022 199.8200
1078 风电1078 "2022-05-02 19:45:00" 3.1777 202.7724 3.8054 202.7241 4.4015 202.7200 4.9531 202.6822 5.1054 202.6976 5.1054 202.6976 13.2400 926.4000 70.6100 5.1054 202.6976
1078 风电1078 "2022-05-02 20:00:00" 1.2042 147.8937 1.6155 158.1986 2.0288 163.9770 2.4264 167.6249 2.5515 168.4699 2.5515 168.4699 12.6400 926.5700 0.0000 2.5515 168.4699
1078 风电1078 "2022-05-02 20:15:00" 1.4819 166.3388 1.9961 166.3815 2.4691 166.4140 2.9226 166.3441 3.0245 166.4232 3.0245 166.4232 11.6200 926.3400 0.0000 3.0245 166.4232
1078 风电1078 "2022-05-02 20:30:00" 1.6194 171.1193 2.1767 171.0137 2.7044 170.8511 3.2009 170.8320 3.3012 170.9371 3.3012 170.9371 11.5000 926.2800 0.0000 3.3012 170.9371
1078 风电1078 "2022-05-02 20:45:00" 1.6279 174.3595 2.1413 174.1030 2.6239 174.0939 3.0767 174.0300 3.3185 173.9458 3.3185 173.9458 11.4200 927.0400 0.0000 3.3185 173.9458
1078 风电1078 "2022-05-02 21:00:00" 2.0025 182.8624 2.6532 182.8085 3.2634 182.6345 3.8342 182.6908 4.0844 182.6663 4.0844 182.6663 11.3800 926.8300 80.8800 4.0844 182.6663
1078 风电1078 "2022-05-02 21:15:00" 2.2293 189.2933 2.9461 188.9827 3.6251 189.0466 4.2515 188.9306 4.5047 188.9396 4.5047 188.9396 11.2800 926.7300 81.1200 4.5047 188.9396
1078 风电1078 "2022-05-02 21:30:00" 2.4287 197.9873 3.1845 197.9229 3.8867 197.8289 4.5507 197.9173 4.8227 197.8714 4.8227 197.8714 11.1700 926.7200 82.0200 4.8227 197.8714
1078 风电1078 "2022-05-02 21:45:00" 2.7365 203.4735 3.4849 203.3281 4.1834 203.3784 4.8426 203.2297 5.1288 203.3159 5.1288 203.3159 12.1800 926.7600 77.9200 5.1288 203.3159
1078 风电1078 "2022-05-02 22:00:00" 2.9334 209.6237 3.6628 209.4344 4.3524 209.4510 4.9925 209.3890 5.2431 209.3518 5.2431 209.3518 12.1800 926.6100 78.5300 5.2431 209.3518
1078 风电1078 "2022-05-02 22:15:00" 2.9649 213.5829 3.6805 213.4742 4.3600 213.3985 4.9951 213.4038 5.2559 213.3575 5.2559 213.3575 11.9700 926.6200 80.3800 5.2559 213.3575
1078 风电1078 "2022-05-02 22:30:00" 2.9601 216.4828 3.6681 216.4638 4.3261 216.4461 4.9422 216.3598 5.2782 216.3706 5.2782 216.3706 11.8300 926.9000 81.6700 5.2782 216.3706
1078 风电1078 "2022-05-02 22:45:00" 3.2340 217.0825 3.9060 216.9872 4.5420 216.9456 5.1420 216.9368 5.4920 216.9325 5.4920 216.9325 11.9000 927.0000 81.4700 5.4920 216.9325
1078 风电1078 "2022-05-02 23:00:00" 3.4328 215.6347 3.4946 213.9174 3.5480 212.5703 3.6118 211.1814 3.6603 209.9973 3.6603 209.9973 11.8800 927.5700 0.0000 3.6603 209.9973
1078 风电1078 "2022-05-02 23:15:00" 2.5185 214.3211 3.2230 214.3803 3.8776 214.3868 4.4962 214.3970 4.9288 214.3349 4.9288 214.3349 10.5500 927.2400 0.0000 4.9288 214.3349
1078 风电1078 "2022-05-02 23:30:00" 2.8456 213.9693 3.5168 213.8708 4.1519 213.8049 4.7427 213.8241 5.1310 213.8759 5.1310 213.8759 11.1800 927.0900 0.0000 5.1310 213.8759
1078 风电1078 "2022-05-02 23:45:00" 2.8208 214.3098 3.4754 214.3302 4.0940 214.3499 4.6708 214.2684 5.1673 214.2744 5.1673 214.2744 11.1700 927.5500 0.0000 5.1673 214.2744
1078 风电1078 "2022-05-03 00:00:00" 2.8960 214.7327 3.5506 214.6747 4.1552 214.6079 4.7377 214.5957 5.2481 214.5985 5.2481 214.5985 11.3000 927.6200 84.1400 5.2481 214.5985
1078 风电1078 "2022-05-03 00:15:00" 3.0598 214.8846 3.7226 214.7146 4.3412 214.6785 4.9237 214.6584 5.3620 214.6681 5.3620 214.6681 11.4600 927.3000 82.3000 5.3620 214.6681
1078 风电1078 "2022-05-03 00:30:00" 3.1314 214.1975 3.7887 214.0256 4.4072 214.0867 4.9841 214.0408 5.4750 213.9803 5.4750 213.9803 11.4000 927.4700 81.8400 5.4750 213.9803
1078 风电1078 "2022-05-03 00:45:00" 3.2182 212.3073 3.9008 212.2234 4.5474 212.1523 5.1442 212.0526 5.6212 212.1350 5.6212 212.1350 11.3100 927.3400 81.7100 5.6212 212.1350
1078 风电1078 "2022-05-03 01:00:00" 3.2245 211.8170 3.9157 211.7417 4.5623 211.7391 5.1591 211.6875 5.6170 211.6810 5.6170 211.6810 11.1500 927.1900 83.0600 5.6170 211.6810
1078 风电1078 "2022-05-03 01:15:00" 3.1729 213.6901 3.8801 213.6491 4.5375 213.5850 5.1587 213.5360 5.5692 213.5759 5.5692 213.5759 10.9400 926.9800 84.1300 5.5692 213.5759
1078 风电1078 "2022-05-03 01:30:00" 3.1705 214.5923 3.8833 214.5085 4.5461 214.4241 5.1647 214.4285 5.5669 214.4608 5.5669 214.4608 10.8200 926.9200 84.5400 5.5669 214.4608
1078 风电1078 "2022-05-03 01:45:00" 3.1934 215.1831 3.9176 215.2316 4.5943 215.0738 5.2324 215.1176 5.5847 215.0845 5.5847 215.0845 10.7500 926.7000 84.8800 5.5847 215.0845
1078 风电1078 "2022-05-03 02:00:00" 1.0387 156.1495 1.4300 157.3801 1.7994 158.1395 2.1467 158.6942 2.3549 159.1022 2.3549 159.1022 9.8900 927.0700 0.0000 2.3549 159.1022
1078 风电1078 "2022-05-03 02:15:00" 1.3800 156.9650 1.8370 156.9243 2.2716 156.9339 2.6747 156.8858 2.8139 156.9886 2.8139 156.9886 9.5700 926.4000 0.0000 2.8139 156.9886
1078 风电1078 "2022-05-03 02:30:00" 1.6080 165.9638 2.1149 165.7666 2.6000 165.7500 3.0463 165.5532 3.2840 165.5406 3.2840 165.5406 9.4500 926.7800 0.0000 3.2840 165.5406
1078 风电1078 "2022-05-03 02:45:00" 1.8240 176.2277 2.4160 175.9651 2.9674 175.9419 3.4890 175.8910 3.7298 175.8487 3.7298 175.8487 9.4200 926.6900 0.0000 3.7298 175.8487
1078 风电1078 "2022-05-03 03:00:00" 1.9858 187.2324 2.6308 187.2061 3.2249 187.1250 3.7880 186.9749 4.0609 187.0725 4.0609 187.0725 9.6800 926.7200 88.9800 4.0609 187.0725
1078 风电1078 "2022-05-03 03:15:00" 2.1428 195.9821 2.8173 195.8616 3.4601 195.7634 4.0522 195.7512 4.3434 195.7642 4.3434 195.7642 9.8600 926.7400 87.2500 4.3434 195.7642
1078 风电1078 "2022-05-03 03:30:00" 2.3780 203.5466 3.0818 203.3207 3.7357 203.3396 4.3541 203.2677 4.7257 203.3100 4.7257 203.3100 9.7800 927.0200 84.3400 4.7257 203.3100
1078 风电1078 "2022-05-03 03:45:00" 2.5167 209.5190 3.3044 209.3578 4.0387 209.3578 4.7147 209.3379 5.0148 209.3764 5.0148 209.3764 9.6000 926.5800 83.3500 5.0148 209.3764
1078 风电1078 "2022-05-03 04:00:00" 2.6601 214.5862 3.5171 214.4582 4.3216 214.5358 5.0704 214.4736 5.2728 214.4134 5.2728 214.4134 9.5900 926.1900 83.0500 5.2728 214.4134
1078 风电1078 "2022-05-03 04:15:00" 2.6889 220.3239 3.5979 220.1522 4.4353 220.1529 5.2304 220.1141 5.3584 220.0794 5.3584 220.0794 10.1600 925.9600 80.5700 5.3584 220.0794
1078 风电1078 "2022-05-03 04:30:00" 2.6417 221.7776 3.5278 221.5526 4.3566 221.5571 5.1430 221.5318 5.3631 221.4472 5.3631 221.4472 9.5000 926.2500 79.8200 5.3631 221.4472
1078 风电1078 "2022-05-03 04:45:00" 2.6538 222.7094 3.5531 222.4906 4.3812 222.5024 5.1601 222.4081 5.4150 222.3805 5.4150 222.3805 9.5000 926.3400 78.0400 5.4150 222.3805
1078 风电1078 "2022-05-03 05:00:00" 2.7507 224.5581 3.1434 222.1633 3.5122 220.2651 3.8622 218.7988 4.0012 218.3020 4.0012 218.3020 9.5400 926.4800 0.0000 4.0012 218.3020
1078 风电1078 "2022-05-03 05:15:00" 2.3521 219.3065 3.1345 219.1737 3.8670 219.1226 4.5495 219.1122 4.7915 219.0707 4.7915 219.0707 10.3600 926.3500 0.0000 4.7915 219.0707
1078 风电1078 "2022-05-03 05:30:00" 2.5761 217.2702 3.2200 217.0478 3.8280 216.9298 4.3860 216.8438 4.6800 216.7475 4.6800 216.7475 11.5400 926.7200 0.0000 4.6800 216.7475
1078 风电1078 "2022-05-03 05:45:00" 2.5241 216.4613 3.1842 216.1861 3.8003 216.1160 4.3804 216.0851 4.6885 216.0633 4.6885 216.0633 11.3700 926.7400 0.0000 4.6885 216.0633
1078 风电1078 "2022-05-03 06:00:00" 2.5550 218.4847 3.2469 218.2464 3.9029 218.1325 4.5152 218.1644 4.8353 218.1972 4.8353 218.1972 11.0800 926.6900 69.6000 4.8353 218.1972
1078 风电1078 "2022-05-03 06:15:00" 2.5804 220.9144 3.3114 220.7139 4.0002 220.5392 4.6456 220.5478 4.9721 220.5138 4.9721 220.5138 10.7400 926.6200 71.2900 4.9721 220.5138
1078 风电1078 "2022-05-03 06:30:00" 2.5569 219.6047 3.2394 219.4885 3.8719 219.4456 4.4622 219.3617 4.8464 219.3060 4.8464 219.3060 11.4500 926.9400 68.4000 4.8464 219.3060
1078 风电1078 "2022-05-03 06:45:00" 2.5457 218.9410 3.1375 218.6598 3.6998 218.6356 4.2276 218.4693 4.5338 218.4624 4.5338 218.4624 12.0300 926.8500 66.3100 4.5338 218.4624
1078 风电1078 "2022-05-03 07:00:00" 2.5041 217.3733 2.9840 217.1003 3.4420 216.9698 3.8720 216.8107 4.1440 216.7593 4.1440 216.7593 12.5600 926.9700 64.7900 4.1440 216.7593
1078 风电1078 "2022-05-03 07:15:00" 2.5773 215.0467 2.9656 214.9762 3.3261 214.8368 3.6727 214.6853 3.8972 214.5464 3.8972 214.5464 13.1400 927.1100 62.5400 3.8972 214.5464
1078 风电1078 "2022-05-03 07:30:00" 2.7933 212.7229 3.1124 212.6689 3.4122 212.4326 3.6952 212.3998 3.8924 212.3018 3.8924 212.3018 13.7700 927.3100 58.1200 3.8924 212.3018
1078 风电1078 "2022-05-03 07:45:00" 3.1124 212.6689 3.4122 212.4326 3.6868 212.4831 3.9614 212.5267 4.1500 212.5030 4.1500 212.5030 14.3700 927.4800 52.8400 4.1500 212.5030
1078 风电1078 "2022-05-03 08:00:00" 1.0296 187.8153 1.3445 184.6929 1.6425 183.1411 1.9213 182.0880 2.1706 181.3199 2.1706 181.3199 15.6800 927.7700 0.0000 2.1706 181.3199
1078 风电1078 "2022-05-03 08:15:00" 1.5027 170.0362 1.6046 169.9507 1.6950 170.1487 1.7871 170.0106 1.8676 170.1342 1.8676 170.1342 14.2800 927.8100 0.0000 1.8676 170.1342
1078 风电1078 "2022-05-03 08:30:00" 1.6082 169.2490 1.7182 169.6057 1.8202 169.5544 1.9221 169.5085 2.0125 169.6952 2.0125 169.6952 14.8200 928.0700 0.0000 2.0125 169.6952
1078 风电1078 "2022-05-03 08:45:00" 1.5274 174.3641 1.6378 174.3938 1.7374 174.7160 1.8379 174.6927 1.9085 174.5881 1.9085 174.5881 15.2500 927.5400 0.0000 1.9085 174.5881
1078 风电1078 "2022-05-03 09:00:00" 1.3314 177.4170 1.4213 177.5805 1.5112 177.7245 1.5911 177.8389 1.6611 177.9300 1.6611 177.9300 15.8000 928.1300 57.0000 1.6611 177.9300
1078 风电1078 "2022-05-03 09:15:00" 1.2931 183.9909 1.3836 184.1446 1.4741 184.2795 1.5447 184.4556 1.6152 184.6164 1.6152 184.6164 16.2600 927.8600 54.2500 1.6152 184.6164
1078 风电1078 "2022-05-03 09:30:00" 1.4228 183.6266 1.5233 183.7640 1.6138 183.9085 1.7042 184.0377 1.7748 184.2006 1.7748 184.2006 16.7500 927.9100 51.5800 1.7748 184.2006
1078 风电1078 "2022-05-03 09:45:00" 1.3298 192.1549 1.4241 192.5724 1.5163 192.5698 1.6107 192.9146 1.6617 192.8654 1.6617 192.8654 17.1500 927.4500 49.2300 1.6617 192.8654
1078 风电1078 "2022-05-03 10:00:00" 1.4534 190.3048 1.5572 190.7327 1.6592 190.7681 1.7533 191.1818 1.8043 191.1854 1.8043 191.1854 17.5500 927.1900 47.3400 1.8043 191.1854
1078 风电1078 "2022-05-03 10:15:00" 1.6719 189.2933 1.7936 189.3048 1.9070 189.6599 2.0188 189.6956 2.0698 189.7354 2.0698 189.7354 17.9100 927.2300 46.1600 2.0698 189.7354
1078 风电1078 "2022-05-03 10:30:00" 2.0591 187.8153 2.2118 188.0568 2.3434 188.0955 2.4749 188.1301 2.5569 188.3202 2.5569 188.3202 18.2100 927.5200 45.6400 2.5569 188.3202
1078 风电1078 "2022-05-03 10:45:00" 2.2734 192.4468 2.4383 192.5543 2.5934 192.6965 2.7366 192.6651 2.8310 192.8581 2.8310 192.8581 18.4300 927.6800 45.4900 2.8310 192.8581
1078 风电1078 "2022-05-03 11:00:00" 2.3830 200.6405 2.1970 201.0750 2.0204 201.4854 1.8440 201.9745 1.7215 202.5431 1.7215 202.5431 18.5900 927.9100 0.0000 1.7215 202.5431
1078 风电1078 "2022-05-03 11:15:00" 1.4356 206.0296 1.5295 206.3975 1.6145 206.8825 1.6950 207.0186 1.7532 207.1497 1.7532 207.1497 19.2800 927.7700 0.0000 1.7532 207.1497
1078 风电1078 "2022-05-03 11:30:00" 1.3259 209.8521 1.4116 210.1980 1.4972 210.5044 1.5829 210.7775 1.6104 211.0248 1.6104 211.0248 19.4400 927.3500 0.0000 1.6104 211.0248
1078 风电1078 "2022-05-03 11:45:00" 1.0655 209.2113 1.1424 209.9315 1.2057 210.3933 1.2605 211.0417 1.2828 210.9638 1.2828 210.9638 19.6200 927.3000 0.0000 1.2828 210.9638
1078 风电1078 "2022-05-03 12:00:00" 0.8814 204.8205 0.9347 206.0168 0.9839 206.5651 1.0286 206.5651 1.0555 207.0506 1.0555 207.0506 19.8600 927.7900 37.7900 1.0555 207.0506
1078 风电1078 "2022-05-03 12:15:00" 0.8115 202.4569 0.8601 203.2861 0.9047 203.4481 0.9443 204.3937 0.9666 204.4440 0.9666 204.4440 20.0200 927.4300 37.6200 0.9666 204.4440
1078 风电1078 "2022-05-03 12:30:00" 0.8839 201.9218 0.9415 202.4794 0.9901 203.1986 1.0347 203.3440 1.0479 203.6294 1.0479 203.6294 20.1900 927.1500 37.4500 1.0479 203.6294
1078 风电1078 "2022-05-03 12:45:00" 0.9425 197.2815 0.9993 198.0723 1.0562 198.7780 1.1005 199.0935 1.1133 199.4115 1.1133 199.4115 20.3400 926.9400 37.2700 1.1133 199.4115
1078 风电1078 "2022-05-03 13:00:00" 0.9774 193.6097 1.0308 194.0362 1.0964 194.7968 1.1498 195.1240 1.1498 195.1240 1.1498 195.1240 20.4700 926.8200 37.1300 1.1498 195.1240
1078 风电1078 "2022-05-03 13:15:00" 1.0479 193.2405 1.1229 193.9125 1.1860 194.1534 1.2516 194.8135 1.2516 194.8135 1.2516 194.8135 20.5700 926.5700 37.0900 1.2516 194.8135
1078 风电1078 "2022-05-03 13:30:00" 1.2182 189.9262 1.3121 190.5392 1.3846 190.8230 1.4591 191.4640 1.4591 191.4640 1.4591 191.4640 20.6600 926.5200 37.1900 1.4591 191.4640
1078 风电1078 "2022-05-03 13:45:00" 1.4401 189.5931 1.5536 190.0080 1.6458 190.1492 1.7397 190.5994 1.7397 190.5994 1.7397 190.5994 20.7100 926.4800 37.5500 1.7397 190.5994
1078 风电1078 "2022-05-03 14:00:00" 1.6617 192.8654 1.5261 195.5844 1.4073 199.0787 1.3092 202.4515 1.3092 202.4515 1.3092 202.4515 20.6900 926.3300 0.0000 1.3092 202.4515
1078 风电1078 "2022-05-03 14:15:00" 1.2420 193.0292 1.3388 193.8287 1.4237 194.2315 1.4868 194.4101 1.4868 194.4101 1.4868 194.4101 21.1200 926.1500 0.0000 1.4868 194.4101
1078 风电1078 "2022-05-03 14:30:00" 1.4645 197.0740 1.5910 197.1822 1.6984 197.4748 1.7742 197.7201 1.7742 197.7201 1.7742 197.7201 21.1100 925.9800 0.0000 1.7742 197.7201
1078 风电1078 "2022-05-03 14:45:00" 1.5276 199.5024 1.6575 199.7468 1.7685 200.1769 1.8574 200.4838 1.8574 200.4838 1.8574 200.4838 21.1500 926.0800 0.0000 1.8574 200.4838
1078 风电1078 "2022-05-03 15:00:00" 1.6234 200.5560 1.7533 200.7090 1.8775 201.2347 1.9759 201.3706 1.9759 201.3706 1.9759 201.3706 21.2000 926.2100 40.4000 1.9759 201.3706
1078 风电1078 "2022-05-03 15:15:00" 1.6505 205.4783 1.7980 205.7100 1.9275 206.1662 2.0080 206.3098 2.0080 206.3098 2.0080 206.3098 21.1600 925.8300 41.5000 2.0080 206.3098
1078 风电1078 "2022-05-03 15:30:00" 1.6969 209.2842 1.8456 209.8989 1.9846 209.9239 2.0702 210.1568 2.0702 210.1568 2.0702 210.1568 21.1500 925.6500 42.4200 2.0702 210.1568
