PlantID PlantName PlantType Datetime Perssure SeaPerssure PrecipitationHour GroundTemp Temp2 Humidity2 InstantSpeed10 InstantDirection10 PrecipitationDay Groundradiation Speed10 Direction10 Speed30 Direction30 Speed50 Direction50 Speed70 Direction70 Speed90 Direction90 Speed100 Direction100 HubSpeed HubDireciton
1078 风电1078 0 "2022-08-08 05:15:00" 989.0300 1006.2800 0.0000 296.5600 297.4100 93.4900 0.1400 -1.04 0.0000 0.0000 0.1600 -1.02 -0.0400 -0.97 -0.2200 -0.94 -0.4000 -0.90 -0.5600 -0.86 -0.6400 -0.85 null null
1078 风电1078 0 "2022-08-08 05:30:00" 989.1300 1006.3800 0.0000 296.5000 297.3600 93.6600 0.0200 -0.98 0.0000 0.0000 0.0500 -0.95 -0.1600 -0.90 -0.3500 -0.86 -0.5300 -0.81 -0.7000 -0.77 -0.7800 -0.75 null null
1078 风电1078 0 "2022-08-08 05:45:00" 989.1700 1006.4200 0.0000 296.4300 297.3100 93.7900 -0.1000 -0.99 0.0000 0.0000 -0.0800 -0.96 -0.2900 -0.91 -0.5000 -0.87 -0.6900 -0.83 -0.8700 -0.78 -0.9500 -0.76 null null
1078 风电1078 0 "2022-08-08 06:00:00" 989.3400 1006.5900 0.0000 296.3800 297.3000 93.7800 -0.1700 -0.88 0.0000 0.0000 -0.1600 -0.85 -0.3900 -0.79 -0.6000 -0.73 -0.8000 -0.68 -0.9900 -0.63 -1.0800 -0.60 null null
1078 风电1078 0 "2022-08-08 06:15:00" 989.5100 1006.7700 0.0000 296.3700 297.3200 93.6200 -0.2000 -0.75 0.0000 0.1200 -0.2000 -0.70 -0.4400 -0.62 -0.6600 -0.55 -0.8700 -0.48 -1.0700 -0.42 -1.1700 -0.39 null null
1078 风电1078 0 "2022-08-08 06:30:00" 989.7700 1007.0100 0.0000 297.0800 297.7700 93.4600 -0.1900 -0.60 0.0000 17.1900 -0.2000 -0.54 -0.4500 -0.45 -0.6800 -0.36 -0.8900 -0.28 -1.1000 -0.20 -1.1900 -0.16 null null
1078 风电1078 0 "2022-08-08 06:45:00" 989.9900 1007.1900 0.0000 298.7400 298.7900 92.0800 -0.1900 -0.38 0.0000 54.0200 -0.2100 -0.32 -0.4600 -0.20 -0.7000 -0.08 -0.9200 0.02 -1.1300 0.12 -1.2300 0.17 null null
1078 风电1078 0 "2022-08-08 07:00:00" 990.1700 1007.3300 0.0000 300.3500 299.3700 85.4800 -0.1800 -0.25 0.0000 98.6100 -0.1800 -0.17 -0.4200 -0.02 -0.6500 0.12 -0.8700 0.25 -1.0700 0.38 -1.1700 0.44 null null
1078 风电1078 0 "2022-08-08 07:15:00" 990.2900 1007.4100 0.0000 301.8100 299.5100 82.9900 -0.0400 -0.09 0.0000 146.7300 -0.1200 -0.00 -0.3500 0.15 -0.5700 0.29 -0.7700 0.42 -0.9600 0.55 -1.0600 0.61 null null
1078 风电1078 0 "2022-08-08 07:30:00" 990.4700 1007.5400 0.0000 303.4800 300.0300 81.5100 0.0000 -0.25 0.0000 195.9200 -0.1000 -0.19 -0.3300 -0.05 -0.5500 0.07 -0.7500 0.19 -0.9400 0.31 -1.0400 0.36 null null
1078 风电1078 0 "2022-08-08 07:45:00" 990.6400 1007.6600 0.0000 305.0600 300.5500 79.9300 0.0300 -0.26 0.0000 247.0300 -0.0700 -0.21 -0.3000 -0.09 -0.5200 0.02 -0.7300 0.12 -0.9200 0.22 -1.0200 0.27 null null
1078 风电1078 0 "2022-08-08 08:00:00" 990.8500 1007.8400 0.0000 306.4000 300.9400 78.3600 0.0600 -0.16 0.0000 297.3700 -0.0400 -0.11 -0.2800 -0.00 -0.5000 0.10 -0.7100 0.20 -0.9100 0.29 -1.0100 0.33 null null
1078 风电1078 0 "2022-08-08 08:15:00" 990.9500 1007.9200 0.0000 307.3700 301.1300 77.1300 0.1500 -0.16 0.0000 347.9000 0.0300 -0.10 -0.2000 0.00 -0.4200 0.10 -0.6300 0.19 -0.8300 0.27 -0.9300 0.31 null null
1078 风电1078 0 "2022-08-08 08:30:00" 990.9500 1007.8900 0.0000 308.1100 301.2700 76.1100 0.1600 -0.29 0.0000 396.1100 0.0200 -0.21 -0.2100 -0.13 -0.4200 -0.05 -0.6200 0.03 -0.8100 0.10 -0.9000 0.14 null null
1078 风电1078 0 "2022-08-08 08:45:00" 990.8300 1007.7500 0.0000 309.0100 301.5900 74.7600 0.1400 -0.48 0.0000 444.4600 -0.0100 -0.38 -0.2200 -0.31 -0.4100 -0.24 -0.6000 -0.17 -0.7700 -0.11 -0.8500 -0.08 null null
1078 风电1078 0 "2022-08-08 09:00:00" 990.6800 1007.5700 0.0000 309.8500 301.9700 73.2600 0.1900 -0.76 0.0000 490.2800 0.0300 -0.61 -0.1600 -0.56 -0.3300 -0.50 -0.5000 -0.45 -0.6500 -0.41 -0.7300 -0.38 null null
1078 风电1078 0 "2022-08-08 09:15:00" 990.5200 1007.3900 0.0000 310.6200 302.3500 71.8000 0.3000 -1.02 0.0000 535.6200 0.1400 -0.85 -0.0200 -0.81 -0.1700 -0.77 -0.3200 -0.73 -0.4600 -0.69 -0.5200 -0.67 null null
1078 风电1078 0 "2022-08-08 09:30:00" 990.3100 1007.1500 0.0000 311.2900 302.6700 70.5300 0.4700 -1.23 0.0000 577.8400 0.3100 -1.05 0.1700 -1.02 0.0400 -0.99 -0.0900 -0.96 -0.2000 -0.94 -0.2600 -0.93 null null
1078 风电1078 0 "2022-08-08 09:45:00" 990.0800 1006.9000 0.0000 311.9200 302.9600 69.3800 0.5000 -1.40 0.0000 617.9400 0.3600 -1.22 0.2400 -1.20 0.1200 -1.18 0.0100 -1.17 -0.0900 -1.15 -0.1400 -1.15 null null
1078 风电1078 0 "2022-08-08 10:00:00" 989.9000 1006.7000 0.0000 312.4800 303.2500 68.1400 0.3600 -1.68 0.0000 655.5700 0.2300 -1.50 0.1200 -1.49 0.0100 -1.49 -0.0900 -1.48 -0.1800 -1.48 -0.2200 -1.47 null null
1078 风电1078 0 "2022-08-08 10:15:00" 989.7200 1006.5000 0.0000 313.0500 303.5400 66.7900 0.1900 -1.79 0.0000 690.3100 0.0500 -1.60 -0.0500 -1.60 -0.1500 -1.61 -0.2400 -1.61 -0.3200 -1.61 -0.3600 -1.61 null null
1078 风电1078 0 "2022-08-08 10:30:00" 989.6600 1006.4300 0.0000 313.4600 303.8300 65.3200 0.0200 -1.69 0.0000 709.7100 -0.1300 -1.47 -0.2200 -1.47 -0.3100 -1.47 -0.3900 -1.47 -0.4700 -1.48 -0.5100 -1.48 null null
1078 风电1078 0 "2022-08-08 10:45:00" 989.6400 1006.5000 0.0000 310.3500 303.9700 64.1700 -0.2100 -1.59 0.0000 479.5800 -0.3500 -1.37 -0.4400 -1.37 -0.5200 -1.37 -0.6000 -1.37 -0.6800 -1.37 -0.7100 -1.37 null null
1078 风电1078 0 "2022-08-08 11:00:00" 989.6500 1006.5600 0.0000 308.5200 304.0600 63.2400 -0.6000 -1.48 0.0000 351.7200 -0.7100 -1.25 -0.8000 -1.25 -0.8800 -1.25 -0.9600 -1.25 -1.0400 -1.25 -1.0700 -1.25 null null
1078 风电1078 0 "2022-08-08 11:15:00" 989.6200 1006.5600 0.0000 307.5000 304.1800 62.1800 -1.0000 -1.41 0.0000 283.7000 -1.0900 -1.20 -1.1800 -1.20 -1.2700 -1.20 -1.3500 -1.21 -1.4300 -1.21 -1.4700 -1.21 null null
1078 风电1078 0 "2022-08-08 11:30:00" 989.4900 1006.4100 0.0000 308.2300 304.4000 60.7800 -1.3200 -1.17 0.0000 311.6200 -1.3700 -1.03 -1.4700 -1.04 -1.5600 -1.04 -1.6500 -1.05 -1.7300 -1.05 -1.7700 -1.05 null null
1078 风电1078 0 "2022-08-08 11:45:00" 989.4000 1006.2300 0.0000 311.1500 304.8000 58.8200 -1.4900 -0.83 0.0000 463.1500 -1.5100 -0.75 -1.6100 -0.75 -1.7100 -0.75 -1.8100 -0.76 -1.8900 -0.76 -1.9400 -0.76 null null
1078 风电1078 0 "2022-08-08 12:00:00" 989.3500 1006.0600 0.0000 315.3700 305.1900 56.7300 -1.5200 -0.47 0.0000 739.1300 -1.5300 -0.43 -1.6300 -0.43 -1.7300 -0.42 -1.8300 -0.42 -1.9200 -0.41 -1.9600 -0.41 null null
1078 风电1078 0 "2022-08-08 12:15:00" 989.3500 1006.0500 0.0000 315.9400 305.4900 54.8200 -1.6900 0.02 0.0000 836.0400 -1.6500 0.00 -1.7600 0.02 -1.8600 0.03 -1.9600 0.04 -2.0500 0.05 -2.0900 0.06 null null
1078 风电1078 0 "2022-08-08 12:30:00" 989.2100 1005.9200 0.0000 315.4500 305.7300 53.4000 -1.9100 0.34 0.0000 809.5400 -1.8100 0.26 -1.9100 0.28 -2.0100 0.29 -2.1000 0.31 -2.1900 0.32 -2.2300 0.33 null null
1078 风电1078 0 "2022-08-08 12:45:00" 989.0600 1005.7600 0.0000 315.6600 305.8900 52.3400 -2.0900 0.42 0.0000 819.3600 -1.9500 0.35 -2.0500 0.36 -2.1400 0.38 -2.2300 0.39 -2.3200 0.40 -2.3600 0.41 null null
1078 风电1078 0 "2022-08-08 13:00:00" 988.9400 1005.6300 0.0000 315.9000 306.0600 51.2400 -2.2300 0.45 0.0000 834.9500 -2.0700 0.42 -2.1700 0.43 -2.2700 0.45 -2.3500 0.46 -2.4400 0.47 -2.4800 0.48 null null
1078 风电1078 0 "2022-08-08 13:15:00" 988.7400 1005.4300 0.0000 316.0800 306.2200 50.2300 -2.2600 0.52 0.0000 844.6900 -2.1000 0.50 -2.2000 0.52 -2.2900 0.54 -2.3800 0.55 -2.4600 0.57 -2.5000 0.57 null null
1078 风电1078 0 "2022-08-08 13:30:00" 988.5100 1005.1900 0.0000 316.0600 306.3600 49.4300 -2.2100 0.34 0.0000 834.4600 -2.0400 0.32 -2.1400 0.34 -2.2300 0.35 -2.3100 0.36 -2.3900 0.37 -2.4300 0.37 null null
1078 风电1078 0 "2022-08-08 13:45:00" 988.2000 1004.8800 0.0000 315.9500 306.4900 48.8800 -2.3000 -0.03 0.0000 820.5700 -2.1000 -0.05 -2.2000 -0.05 -2.2900 -0.05 -2.3700 -0.05 -2.4500 -0.05 -2.4900 -0.05 null null
1078 风电1078 0 "2022-08-08 14:00:00" 987.9500 1004.6300 0.0000 315.7700 306.6100 48.5000 -2.4000 -0.23 0.0000 802.6300 -2.2100 -0.27 -2.3000 -0.28 -2.3900 -0.28 -2.4700 -0.29 -2.5500 -0.29 -2.5900 -0.30 null null
1078 风电1078 0 "2022-08-08 14:15:00" 987.7400 1004.4200 0.0000 315.5400 306.7200 48.1900 -2.5000 -0.37 0.0000 781.1300 -2.3200 -0.42 -2.4200 -0.43 -2.5000 -0.44 -2.5900 -0.45 -2.6700 -0.46 -2.7000 -0.46 null null
1078 风电1078 0 "2022-08-08 14:30:00" 987.5900 1004.2800 0.0000 315.1800 306.8300 47.9100 -2.7700 -0.53 0.0000 756.1800 -2.6300 -0.57 -2.7300 -0.58 -2.8200 -0.59 -2.9100 -0.60 -2.9900 -0.60 -3.0300 -0.61 null null
1078 风电1078 0 "2022-08-08 14:45:00" 987.4700 1004.1700 0.0000 314.7900 306.9100 47.6200 -2.9600 -0.64 0.0000 728.0200 -2.8500 -0.65 -2.9600 -0.66 -3.0600 -0.67 -3.1600 -0.67 -3.2400 -0.68 -3.2900 -0.68 null null
1078 风电1078 0 "2022-08-08 15:00:00" 987.4100 1004.1200 0.0000 314.3800 306.9900 47.2800 -3.1100 -0.53 0.0000 696.7100 -3.0200 -0.52 -3.1300 -0.53 -3.2400 -0.53 -3.3400 -0.53 -3.4300 -0.54 -3.4800 -0.54 null null
1078 风电1078 0 "2022-08-08 15:15:00" 987.4200 1004.1400 0.0000 313.8900 307.0500 46.9700 -3.3000 -0.06 0.0000 662.1900 -3.2200 -0.08 -3.3400 -0.07 -3.4600 -0.06 -3.5600 -0.05 -3.6600 -0.05 -3.7100 -0.04 null null
1078 风电1078 0 "2022-08-08 15:30:00" 987.3800 1004.1200 0.0000 313.3300 307.0800 46.9400 -3.4600 0.27 0.0000 624.5500 -3.3800 0.20 -3.5100 0.22 -3.6300 0.24 -3.7400 0.25 -3.8500 0.27 -3.9000 0.27 null null
1078 风电1078 0 "2022-08-08 15:45:00" 987.2500 1004.0000 0.0000 312.7900 307.0500 47.2900 -3.5300 0.41 0.0000 584.9300 -3.4200 0.30 -3.5600 0.32 -3.6800 0.33 -3.7900 0.35 -3.9000 0.36 -3.9600 0.37 null null
1078 风电1078 0 "2022-08-08 16:00:00" 987.1300 1003.8900 0.0000 312.2600 306.9900 48.0700 -3.4700 0.56 0.0000 542.9100 -3.3700 0.43 -3.5000 0.45 -3.6200 0.46 -3.7400 0.47 -3.8500 0.49 -3.9000 0.49 null null
1078 风电1078 0 "2022-08-08 16:15:00" 987.0200 1003.8000 0.0000 311.7500 306.9200 48.9200 -3.2800 0.60 0.0000 498.2700 -3.2000 0.48 -3.3200 0.49 -3.4400 0.50 -3.5500 0.52 -3.6600 0.53 -3.7100 0.53 null null
1078 风电1078 0 "2022-08-08 16:30:00" 986.9200 1003.7100 0.0000 311.1800 306.8600 49.7200 -3.1700 0.47 0.0000 452.6300 -3.1100 0.35 -3.2300 0.36 -3.3500 0.36 -3.4600 0.37 -3.5600 0.38 -3.6100 0.38 null null
1078 风电1078 0 "2022-08-08 16:45:00" 986.7600 1003.5700 0.0000 310.4200 306.7700 50.5900 -3.3000 0.27 0.0000 403.3400 -3.2400 0.14 -3.3700 0.14 -3.4900 0.14 -3.6000 0.14 -3.7100 0.14 -3.7600 0.14 null null
1078 风电1078 0 "2022-08-08 17:00:00" 986.6700 1003.5000 0.0000 309.6500 306.6600 51.3800 -3.3700 0.25 0.0000 354.2000 -3.2900 0.11 -3.4200 0.10 -3.5400 0.10 -3.6600 0.10 -3.7700 0.10 -3.8200 0.10 null null
1078 风电1078 0 "2022-08-08 17:15:00" 986.7100 1003.5700 0.0000 308.8300 306.5400 51.9700 -3.3800 0.35 0.0000 303.8300 -3.2900 0.22 -3.4200 0.22 -3.5400 0.22 -3.6500 0.23 -3.7600 0.23 -3.8100 0.23 null null
1078 风电1078 0 "2022-08-08 17:30:00" 986.6300 1003.5100 0.0000 308.0500 306.3900 52.3900 -3.1200 0.37 0.0000 252.9800 -3.0300 0.25 -3.1500 0.25 -3.2700 0.26 -3.3700 0.26 -3.4800 0.27 -3.5300 0.27 null null
1078 风电1078 0 "2022-08-08 17:45:00" 986.5900 1003.4900 0.0000 307.1700 306.2300 52.8500 -2.9900 0.42 0.0000 201.9600 -2.9100 0.29 -3.0300 0.29 -3.1400 0.30 -3.2400 0.30 -3.3400 0.31 -3.3800 0.31 null null
1078 风电1078 0 "2022-08-08 18:00:00" 986.5200 1003.4400 0.0000 306.2000 306.0300 53.6700 -3.1000 0.39 0.0000 152.1300 -3.0100 0.26 -3.1400 0.26 -3.2500 0.27 -3.3600 0.27 -3.4700 0.28 -3.5200 0.28 null null
1078 风电1078 0 "2022-08-08 18:15:00" 986.5700 1003.5300 0.0000 305.1800 305.7400 55.1200 -3.2700 0.52 0.0000 101.5400 -3.1900 0.41 -3.3400 0.42 -3.4700 0.43 -3.6000 0.45 -3.7200 0.46 -3.7800 0.46 null null
1078 风电1078 0 "2022-08-08 18:30:00" 986.7500 1003.7400 0.0000 304.1200 305.3100 57.3000 -3.5200 0.82 0.0000 55.0500 -3.4000 0.72 -3.6000 0.76 -3.7900 0.79 -3.9800 0.82 -4.1500 0.85 -4.2300 0.87 null null
1078 风电1078 0 "2022-08-08 18:45:00" 986.9500 1003.9700 0.0000 303.2900 304.7700 59.7200 -3.5000 1.10 0.0000 16.5400 -3.3700 0.99 -3.6700 1.07 -3.9500 1.14 -4.2100 1.21 -4.4600 1.27 -4.5800 1.31 null null
1078 风电1078 0 "2022-08-08 19:00:00" 987.1600 1004.1900 0.0000 303.0800 304.4100 60.9900 -3.3700 1.19 0.0000 0.0000 -3.2300 1.12 -3.6000 1.23 -3.9600 1.34 -4.2900 1.43 -4.6100 1.53 -4.7600 1.57 null null
1078 风电1078 0 "2022-08-08 19:15:00" 987.3800 1004.4100 0.0000 302.8800 304.1600 62.3300 -3.0700 1.04 0.0000 0.0000 -2.9600 1.02 -3.3700 1.14 -3.7500 1.26 -4.1000 1.37 -4.4400 1.47 -4.6000 1.52 null null
1078 风电1078 0 "2022-08-08 19:30:00" 987.6400 1004.6800 0.0000 302.7300 304.0100 63.1400 -2.8500 0.97 0.0000 0.0000 -2.7900 1.03 -3.2100 1.18 -3.5900 1.31 -3.9600 1.44 -4.3000 1.56 -4.4700 1.62 null null
1078 风电1078 0 "2022-08-08 19:45:00" 987.8500 1004.9000 0.0000 302.6400 303.9300 63.3900 -3.1000 1.86 0.0000 0.0000 -2.9900 1.97 -3.3700 2.12 -3.7300 2.27 -4.0700 2.40 -4.3900 2.53 -4.5400 2.59 null null
1078 风电1078 0 "2022-08-08 20:00:00" 988.1500 1005.2200 0.0000 302.3000 303.2600 68.6000 -2.5700 3.95 0.0000 0.0000 -2.5900 3.70 -2.9300 3.89 -3.2400 4.07 -3.5400 4.24 -3.8200 4.40 -3.9600 4.47 null null
1078 风电1078 0 "2022-08-08 20:15:00" 988.4700 1005.5600 0.0000 301.7000 302.2600 76.4700 -1.1700 5.23 0.0000 0.0000 -1.3400 4.91 -1.7100 5.11 -2.0500 5.30 -2.3700 5.48 -2.6800 5.65 -2.8200 5.73 null null
1078 风电1078 0 "2022-08-08 20:30:00" 988.7500 1005.8600 0.0000 301.1500 301.4300 80.5100 -0.8200 5.44 0.0000 0.0000 -0.9100 5.19 -1.3000 5.38 -1.6700 5.55 -2.0100 5.71 -2.3300 5.86 -2.4900 5.94 null null
1078 风电1078 0 "2022-08-08 20:45:00" 989.2100 1006.3200 0.0100 301.5400 301.2600 78.8900 -2.2100 5.30 0.0100 0.0000 -2.1200 5.17 -2.5000 5.54 -2.8600 5.89 -3.1900 6.22 -3.5100 6.54 -3.6600 6.69 null null
1078 风电1078 0 "2022-08-08 21:00:00" 989.8500 1007.0100 1.8200 299.8000 300.3100 82.0500 -4.0700 3.39 1.8200 0.0000 -3.6300 3.85 -4.0100 4.34 -4.3700 4.81 -4.7100 5.25 -5.0300 5.67 -5.1900 5.88 null null
1078 风电1078 0 "2022-08-08 21:15:00" 989.9300 1007.1000 8.2000 299.7600 300.1800 82.4200 -2.3400 2.66 8.2000 0.0000 -3.0300 3.14 -3.4800 3.64 -3.8900 4.11 -4.2900 4.56 -4.6600 4.99 -4.8300 5.19 null null
1078 风电1078 0 "2022-08-08 21:30:00" 989.2600 1006.4300 9.0100 299.4100 300.4200 79.7400 -1.4100 2.87 9.0100 0.0000 -1.6300 3.04 -1.9000 3.40 -2.1400 3.75 -2.3700 4.08 -2.5900 4.39 -2.7000 4.53 null null
1078 风电1078 0 "2022-08-08 21:45:00" 989.4000 1006.5700 9.0000 299.2100 300.1600 82.6800 -2.0500 2.74 9.0100 0.0000 -2.1600 2.87 -2.4200 3.18 -2.6600 3.47 -2.8900 3.74 -3.1000 4.00 -3.2000 4.13 null null
1078 风电1078 0 "2022-08-08 22:00:00" 989.3300 1006.5100 7.1900 299.0400 299.9900 83.9200 -1.3000 2.76 9.0100 0.0000 -1.4000 2.70 -1.6600 2.96 -1.9000 3.21 -2.1300 3.44 -2.3400 3.66 -2.4500 3.76 null null
1078 风电1078 0 "2022-08-08 22:15:00" 989.3000 1006.4700 0.8100 299.1700 299.9700 85.7100 -0.3100 2.67 9.0100 0.0000 -0.4500 2.61 -0.7200 2.88 -0.9700 3.14 -1.2000 3.39 -1.4200 3.62 -1.5200 3.73 null null
1078 风电1078 0 "2022-08-08 22:30:00" 989.3500 1006.5300 0.0000 299.3400 300.0100 86.8700 0.0400 2.25 9.0100 0.0000 -0.1600 2.18 -0.4700 2.47 -0.7500 2.75 -1.0100 3.01 -1.2700 3.26 -1.3900 3.38 null null
1078 风电1078 0 "2022-08-08 22:45:00" 989.4100 1006.5800 0.0000 299.4600 300.0300 87.7400 -0.0600 1.64 9.0100 0.0000 -0.2400 1.52 -0.5900 1.81 -0.9100 2.08 -1.2100 2.34 -1.5000 2.58 -1.6300 2.70 null null
1078 风电1078 0 "2022-08-08 23:00:00" 989.4300 1006.6000 0.0000 299.3400 299.8900 88.5500 -0.1900 0.94 9.0100 0.0000 -0.3300 0.92 -0.7000 1.17 -1.0400 1.42 -1.3600 1.65 -1.6700 1.87 -1.8100 1.98 null null
1078 风电1078 0 "2022-08-08 23:15:00" 989.4800 1006.6600 0.0000 299.2100 299.8800 87.7800 -0.3100 0.42 9.0100 0.0000 -0.4200 0.44 -0.8000 0.66 -1.1500 0.87 -1.4700 1.06 -1.7800 1.25 -1.9300 1.34 null null
1078 风电1078 0 "2022-08-08 23:30:00" 989.5700 1006.7500 0.0000 299.2000 299.9100 87.1200 -0.2700 0.10 9.0100 0.0000 -0.3900 0.17 -0.7500 0.37 -1.0900 0.56 -1.4000 0.74 -1.7100 0.92 -1.8500 1.00 null null
1078 风电1078 0 "2022-08-08 23:45:00" 989.5800 1006.7600 0.0000 299.1900 299.9300 86.6700 -0.2100 -0.07 9.0100 0.0000 -0.3300 0.01 -0.6700 0.19 -1.0000 0.36 -1.3000 0.52 -1.5900 0.67 -1.7300 0.75 null null
1078 风电1078 0 "2022-08-09 00:00:00" 989.6800 1006.8700 0.0000 299.1500 299.9200 86.4100 -0.2600 0.01 9.0100 0.0000 -0.3600 0.09 -0.7000 0.26 -1.0100 0.42 -1.3000 0.57 -1.5800 0.72 -1.7200 0.79 null null
1078 风电1078 0 "2022-08-09 00:15:00" 989.7600 1006.9500 0.0000 299.0600 299.9000 85.9900 -0.3700 0.23 9.0100 0.0000 -0.4600 0.29 -0.7800 0.47 -1.0800 0.64 -1.3600 0.80 -1.6300 0.95 -1.7600 1.02 null null
1078 风电1078 0 "2022-08-09 00:30:00" 989.6900 1006.8800 0.0000 298.9500 299.8700 85.4700 -0.4600 0.34 9.0100 0.0000 -0.5400 0.38 -0.8500 0.56 -1.1300 0.73 -1.4000 0.89 -1.6600 1.04 -1.7800 1.11 null null
1078 风电1078 0 "2022-08-09 00:45:00" 989.4900 1006.6800 0.0000 298.8200 299.8100 85.0600 -0.4900 0.43 9.0100 0.0000 -0.5700 0.46 -0.8500 0.64 -1.1100 0.81 -1.3600 0.97 -1.6000 1.12 -1.7100 1.19 null null
1078 风电1078 0 "2022-08-09 01:00:00" 989.3100 1006.5000 0.0000 298.6800 299.7300 84.6800 -0.4900 0.58 0.0000 0.0000 -0.5600 0.60 -0.8200 0.78 -1.0600 0.95 -1.2900 1.11 -1.5000 1.26 -1.6100 1.34 null null
1078 风电1078 0 "2022-08-09 01:15:00" 989.0900 1006.2800 0.0000 298.5500 299.6500 84.3300 -0.3400 0.71 0.0000 0.0000 -0.4100 0.71 -0.6300 0.89 -0.8500 1.06 -1.0500 1.22 -1.2400 1.37 -1.3300 1.44 null null
1078 风电1078 0 "2022-08-09 01:30:00" 988.9000 1006.0900 0.0000 298.4200 299.5400 84.1800 -0.1000 0.93 0.0000 0.0000 -0.1800 0.91 -0.3800 1.10 -0.5600 1.27 -0.7400 1.44 -0.9000 1.60 -0.9800 1.67 null null
1078 风电1078 0 "2022-08-09 01:45:00" 988.7400 1005.9300 0.0000 298.2900 299.4200 84.3100 0.1000 1.19 0.0000 0.0000 0.0100 1.14 -0.1700 1.34 -0.3300 1.53 -0.4800 1.70 -0.6300 1.87 -0.7000 1.96 null null
